r,l,t
-610718.348146,1691,13.564868
-2.124995,1,13.569206
-3.187493,1,13.571523
-4.24999,1,13.584749
-5.312488,1,13.592373
-6.374985,1,13.597972
-7.437483,1,13.610734
-8.49998,1,13.613395
-9.562478,1,13.616741
-10.624975,1,13.631167
-11.687473,1,13.633112
-12.74997,1,13.651582
-13.812468,1,13.653922
-14.874965,1,13.656236
-15.937463,1,13.658542
-16.99996,1,13.661019
-18.062458,1,13.671779
-19.124956,1,13.674521
-20.187453,1,13.676825
-21.249951,1,13.687776
-22.312448,1,13.689722
-23.374946,1,13.691657
-24.437443,1,13.70239
-25.499941,1,13.713215
-26.562438,1,13.715811
-27.624936,1,13.719483
-28.687433,1,13.724234
-29.749931,1,13.737952
-30.812428,1,13.740292
-31.874926,1,13.742794
-32.937423,1,13.745374
-33.999921,1,13.747811
-35.062418,1,13.750274
-36.124916,1,13.752786
-37.187414,1,13.763878
-38.249911,1,13.76693
-39.312409,1,13.773637
-40.374906,1,13.78396
-41.437404,1,13.798781
-42.499901,1,13.800783
-43.562399,1,13.803259
-44.624896,1,13.814482
-45.687394,1,13.820095
-46.749891,1,13.823718
-47.812389,1,13.826521
-48.874886,1,13.828771
-49.937384,1,13.835542
-50.999881,1,13.846777
-52.062379,1,13.849277
-53.124876,1,13.856451
-54.187374,1,13.85915
-55.249871,1,13.876165
-56.312369,1,13.878493
-57.374867,1,13.884423
-58.437364,1,13.886361
-59.499862,1,13.892728
-60.562359,1,13.902875
-61.624857,1,13.905345
-62.687354,1,13.918115
-63.749852,1,13.928788
-64.812349,1,13.931021
-65.874847,1,13.933256
-66.937344,1,13.944041
-67.999842,1,13.947081
-69.062339,1,13.95239
-70.124837,1,13.961172
-71.187334,1,13.971568
-72.249832,1,13.973899
-73.312329,1,13.976436
-74.374827,1,13.978724
-75.437325,1,13.981382
-76.499822,1,13.991525
-77.56232,1,14.001666
-78.624817,1,14.021976
-79.687315,1,14.032689
-80.749812,1,14.035442
-81.81231,1,14.037938
-82.874807,1,14.04869
-83.937305,1,14.051168
-84.999802,1,14.061804
-86.0623,1,14.064191
-87.124797,1,14.066703
-88.187295,1,14.068621
-89.249792,1,14.070665
-90.31229,1,14.080673
-91.374787,1,14.082993
-92.437285,1,14.084933
-93.499783,1,14.087412
-94.56228,1,14.09782
-95.624778,1,14.09991
-96.687275,1,14.102762
-97.749773,1,14.120632
-98.81227,1,14.122921
-99.874768,1,14.132728
-100.937265,1,14.137654
-101.999763,1,14.140091
-103.06226,1,14.151051
-104.124758,1,14.153325
-105.187255,1,14.163598
-106.249753,1,14.166471
-107.31225,1,14.168656
-108.374748,1,14.17174
-109.437245,1,14.173957
-110.499743,1,14.183749
-111.562241,1,14.188657
-112.624738,1,14.192573
-113.687236,1,14.203442
-114.749733,1,14.213523
-115.812231,1,14.216232
-116.874728,1,14.226275
-117.937226,1,14.236689
-118.999723,1,14.239422
-120.062221,1,14.242237
-121.124718,1,14.244667
-122.187216,1,14.247808
-123.249713,1,14.254875
-124.312211,1,14.266327
-125.374708,1,14.269534
-126.437206,1,14.274069
-127.499703,1,14.288599
-128.562201,1,14.290538
-129.624699,1,14.29284
-130.687196,1,14.297228
-131.749694,1,14.299896
-132.812191,1,14.302523
-133.874689,1,14.305274
-134.937186,1,14.307885
-135.999684,1,14.310154
-137.062181,1,14.312581
-138.124679,1,14.315558
-139.187176,1,14.320117
-140.249674,1,14.330862
-141.312171,1,14.333227
-142.374669,1,14.335139
-143.437166,1,14.346929
-144.499664,1,14.349405
-145.562161,1,14.359732
-146.624659,1,14.361872
-147.687156,1,14.366899
-148.749654,1,14.370576
-149.812152,1,14.389179
-150.874649,1,14.39238
-151.937147,1,14.400668
-152.999644,1,14.413263
-154.062142,1,14.420031
-155.124639,1,14.422311
-156.187137,1,14.425389
-157.249634,1,14.427891
-158.312132,1,14.430524
-159.374629,1,14.433973
-160.437127,1,14.444823
-161.499624,1,14.44677
-162.562122,1,14.457805
-163.624619,1,14.464443
-164.687117,1,14.471512
-165.749614,1,14.473977
-166.812112,1,14.486399
-167.87461,1,14.48898
-168.937107,1,14.491463
-169.999605,1,14.494852
-171.062102,1,14.512787
-172.1246,1,14.516031
