r,l,t
134201.592275,2641,23.147104
-0.026824,1,23.150495
-0.040235,1,23.153876
-0.053647,1,23.156711
-0.067059,1,23.170687
-0.080471,1,23.174531
-0.093883,1,23.177627
-0.107295,1,23.189989
-0.120706,1,23.192688
-0.134118,1,23.195604
-0.14753,1,23.207447
-0.160942,1,23.223676
-0.174354,1,23.227043
-0.187766,1,23.241586
-0.201177,1,23.253713
-0.214589,1,23.256461
-0.228001,1,23.26076
-0.241413,1,23.270417
-0.254825,1,23.275137
-0.268236,1,23.27797
-0.281648,1,23.291583
-0.29506,1,23.293989
-0.308472,1,23.296697
-0.321884,1,23.299578
-0.335296,1,23.303288
-0.348707,1,23.30757
-0.362119,1,23.310432
-0.375531,1,23.321916
-0.388943,1,23.325403
-0.402355,1,23.328582
-0.415767,1,23.331442
-0.429178,1,23.334327
-0.44259,1,23.337282
-0.456002,1,23.344051
-0.469414,1,23.357967
-0.482826,1,23.362027
-0.496238,1,23.368493
-0.509649,1,23.3796
-0.523061,1,23.392043
-0.536473,1,23.395066
-0.549885,1,23.398013
-0.563297,1,23.402025
-0.576708,1,23.404688
-0.59012,1,23.407017
-0.603532,1,23.410484
-0.616944,1,23.414417
-0.630356,1,23.417951
-0.643768,1,23.422665
-0.657179,1,23.427038
-0.670591,1,23.439899
-0.684003,1,23.443231
-0.697415,1,23.446664
-0.710827,1,23.462318
-0.724239,1,23.47713
-0.73765,1,23.480927
-0.751062,1,23.485457
-0.764474,1,23.488704
-0.777886,1,23.492937
-0.791298,1,23.496234
-0.804709,1,23.501611
-0.818121,1,23.505115
-0.831533,1,23.509886
-0.844945,1,23.527821
-0.858357,1,23.530977
-0.871769,1,23.538062
-0.88518,1,23.542594
-0.898592,1,23.547794
-0.912004,1,23.552564
-0.925416,1,23.556777
-0.938828,1,23.572367
-0.95224,1,23.575302
-0.965651,1,23.578213
-0.979063,1,23.590983
-0.992475,1,23.59374
-1.005887,1,23.596823
-1.019299,1,23.606954
-1.032711,1,23.616443
-1.046122,1,23.619669
-1.059534,1,23.633211
-1.072946,1,23.637132
-1.086358,1,23.639441
-1.09977,1,23.642655
-1.113181,1,23.648002
-1.126593,1,23.655799
-1.140005,1,23.658946
