r,l,t
151689.544746,865,6.373246
0.538753,1,6.376145
0.808129,1,6.379217
1.077506,1,6.382236
1.346882,1,6.384811
1.616259,1,6.402247
1.885635,1,6.42804
2.155011,1,6.434163
2.424388,1,6.436664
2.693764,1,6.459648
2.963141,1,6.486174
3.232517,1,6.489093
3.501894,1,6.495193
3.77127,1,6.517632
4.040647,1,6.520686
4.310023,1,6.525473
4.579399,1,6.53832
4.848776,1,6.550733
5.118152,1,6.579116
5.387529,1,6.607691
5.656905,1,6.61178
5.926282,1,6.638062
6.195658,1,6.642367
6.465034,1,6.647314
6.734411,1,6.651125
7.003787,1,6.65417
7.273164,1,6.657544
7.54254,1,6.663698
7.811917,1,6.669088
8.081293,1,6.673714
8.35067,1,6.677671
8.620046,1,6.680628
8.889422,1,6.693679
9.158799,1,6.697387
9.428175,1,6.700963
9.697552,1,6.70483
9.966928,1,6.708219
10.236305,1,6.711499
10.505681,1,6.715616
10.775057,1,6.718854
11.044434,1,6.722278
11.31381,1,6.725965
11.583187,1,6.74134
11.852563,1,6.748587
12.12194,1,6.752417
12.391316,1,6.762332
12.660693,1,6.766601
12.930069,1,6.779053
13.199445,1,6.78278
13.468822,1,6.785301
13.738198,1,6.792236
14.007575,1,6.802794
14.276951,1,6.815357
14.546328,1,6.81971
14.815704,1,6.829082
15.08508,1,6.847011
15.354457,1,6.868188
15.623833,1,6.871041
15.89321,1,6.876317
16.162586,1,6.880428
16.431963,1,6.885874
16.701339,1,6.89175
16.970716,1,6.897834
17.240092,1,6.911547
17.509468,1,6.915134
17.778845,1,6.937572
18.048221,1,6.940134
18.317598,1,6.951779
18.586974,1,6.970614
18.856351,1,6.978889
19.125727,1,6.983286
19.395103,1,7.003025
19.66448,1,7.006138
19.933856,1,7.00904
20.203233,1,7.011869
20.472609,1,7.01477
20.741986,1,7.017619
21.011362,1,7.03779
21.280739,1,7.06485
21.550115,1,7.067371
21.819491,1,7.074768
22.088868,1,7.095816
22.358244,1,7.101319
22.627621,1,7.117503
22.896997,1,7.120771
23.166374,1,7.146689
23.43575,1,7.149529
23.705126,1,7.152326
23.974503,1,7.155338
24.243879,1,7.173557
24.513256,1,7.175854
24.782632,1,7.178149
25.052009,1,7.189327
25.321385,1,7.193737
25.590762,1,7.196902
25.860138,1,7.201228
26.129514,1,7.215022
26.398891,1,7.219352
26.668267,1,7.22486
26.937644,1,7.227755
27.20702,1,7.234088
27.476397,1,7.239562
27.745773,1,7.242709
28.015149,1,7.245944
28.284526,1,7.250319
28.553902,1,7.262686
28.823279,1,7.269368
29.092655,1,7.273096
29.362032,1,7.283818
29.631408,1,7.296749
29.900785,1,7.317046
30.170161,1,7.335023
30.439537,1,7.342397
30.708914,1,7.345854
30.97829,1,7.349993
31.247667,1,7.354119
31.517043,1,7.360895
31.78642,1,7.363957
32.055796,1,7.366793
32.325172,1,7.379423
32.594549,1,7.390474
32.863925,1,7.396639
33.133302,1,7.411546
33.402678,1,7.426044
33.672055,1,7.440804
33.941431,1,7.444373
34.210808,1,7.469671
34.480184,1,7.491894
34.74956,1,7.499115
35.018937,1,7.503125
35.288313,1,7.512234
35.55769,1,7.51693
35.827066,1,7.529277
36.096443,1,7.532501
36.365819,1,7.535311
36.635195,1,7.538201
36.904572,1,7.542862
37.173948,1,7.545873
37.443325,1,7.548818
37.712701,1,7.553389
37.982078,1,7.55575
38.251454,1,7.558551
38.520831,1,7.561384
38.790207,1,7.56378
39.059583,1,7.566758
39.32896,1,7.569862
39.598336,1,7.572774
39.867713,1,7.575881
40.137089,1,7.579753
40.406466,1,7.593916
40.675842,1,7.5969
40.945218,1,7.600642
41.214595,1,7.610346
41.483971,1,7.61515
41.753348,1,7.618967
42.022724,1,7.621831
42.292101,1,7.62517
42.561477,1,7.637526
42.830854,1,7.640467
43.10023,1,7.643513
43.369606,1,7.648089
43.638983,1,7.669179
43.908359,1,7.672052
44.177736,1,7.674995
44.447112,1,7.67806
44.716489,1,7.681414
44.985865,1,7.685367
45.255241,1,7.68835
45.524618,1,7.691477
45.793994,1,7.704013
46.063371,1,7.710124
46.332747,1,7.715197
46.602124,1,7.718683
46.8715,1,7.737384
47.140877,1,7.742705
47.410253,1,7.747746
47.679629,1,7.752208
47.949006,1,7.758463
48.218382,1,7.772197
48.487759,1,7.775942
48.757135,1,7.790159
49.026512,1,7.811185
49.295888,1,7.830902
49.565264,1,7.833266
49.834641,1,7.83592
50.104017,1,7.838692
50.373394,1,7.843986
50.64277,1,7.865437
50.912147,1,7.868244
51.181523,1,7.872251
51.4509,1,7.894751
51.720276,1,7.898286
51.989652,1,7.900583
52.259029,1,7.906999
52.528405,1,7.925125
52.797782,1,7.92742
53.067158,1,7.951944
53.336535,1,7.954599
53.605911,1,7.958036
53.875287,1,7.961748
54.144664,1,7.964729
54.41404,1,7.970769
54.683417,1,7.974153
54.952793,1,7.977497
55.22217,1,7.980105
55.491546,1,7.98438
55.760923,1,7.987882
56.030299,1,7.999513
56.299675,1,8.016359
56.569052,1,8.019016
56.838428,1,8.021896
57.107805,1,8.024151
57.377181,1,8.0404
57.646558,1,8.060406
57.915934,1,8.076304
58.18531,1,8.088138
58.454687,1,8.105272
58.724063,1,8.107888
58.99344,1,8.111094
59.262816,1,8.114192
59.532193,1,8.133472
59.801569,1,8.135787
60.070946,1,8.139071
60.340322,1,8.142656
60.609698,1,8.145614
60.879075,1,8.14883
61.148451,1,8.153497
61.417828,1,8.159994
61.687204,1,8.164046
61.956581,1,8.176272
62.225957,1,8.182905
62.495333,1,8.189253
62.76471,1,8.202682
63.034086,1,8.207
63.303463,1,8.229927
63.572839,1,8.249717
63.842216,1,8.255032
64.111592,1,8.27765
64.380969,1,8.281175
64.650345,1,8.289932
64.919721,1,8.307521
65.189098,1,8.312185
65.458474,1,8.320268
65.727851,1,8.322549
65.997227,1,8.324839
66.266604,1,8.338501
66.53598,1,8.345727
66.805356,1,8.348606
67.074733,1,8.351281
67.344109,1,8.353595
67.613486,1,8.36601
67.882862,1,8.368926
68.152239,1,8.371187
68.421615,1,8.395169
68.690992,1,8.398316
68.960368,1,8.401013
69.229744,1,8.403596
69.499121,1,8.406197
69.768497,1,8.409865
70.037874,1,8.412555
70.30725,1,8.415533
70.576627,1,8.41829
70.846003,1,8.421791
71.115379,1,8.426033
71.384756,1,8.437468
71.654132,1,8.462599
71.923509,1,8.465784
72.192885,1,8.478722
72.462262,1,8.491861
72.731638,1,8.496023
73.001015,1,8.498625
73.270391,1,8.501622
73.539767,1,8.50398
73.809144,1,8.506251
74.07852,1,8.509739
74.347897,1,8.513207
74.617273,1,8.515849
74.88665,1,8.518087
75.156026,1,8.521037
75.425402,1,8.524379
75.694779,1,8.536313
75.964155,1,8.539313
76.233532,1,8.542099
76.502908,1,8.547194
76.772285,1,8.55184
77.041661,1,8.569994
77.311038,1,8.572642
77.580414,1,8.575427
77.84979,1,8.578091
78.119167,1,8.581052
78.388543,1,8.583811
78.65792,1,8.586401
78.927296,1,8.5892
79.196673,1,8.591797
79.466049,1,8.594375
79.735425,1,8.597134
80.004802,1,8.599929
80.274178,1,8.602502
80.543555,1,8.60599
80.812931,1,8.608578
81.082308,1,8.612002
81.351684,1,8.614795
81.621061,1,8.617379
81.890437,1,8.629186
82.159813,1,8.632406
82.42919,1,8.634995
82.698566,1,8.637649
82.967943,1,8.640427
83.237319,1,8.645509
83.506696,1,8.64877
83.776072,1,8.652059
84.045448,1,8.655461
84.314825,1,8.658662
84.584201,1,8.661833
84.853578,1,8.676208
85.122954,1,8.707045
85.392331,1,8.710369
85.661707,1,8.716247
85.931084,1,8.71853
86.20046,1,8.7209
86.469836,1,8.737027
86.739213,1,8.739742
87.008589,1,8.742347
87.277966,1,8.744952
87.547342,1,8.74766
87.816719,1,8.755094
88.086095,1,8.757352
88.355471,1,8.759957
88.624848,1,8.771849
88.894224,1,8.778987
89.163601,1,8.784653
89.432977,1,8.787845
89.702354,1,8.804036
89.97173,1,8.810946
90.241107,1,8.813204
90.510483,1,8.817418
90.779859,1,8.83537
91.049236,1,8.840581
91.318612,1,8.846383
91.587989,1,8.852886
91.857365,1,8.867159
92.126742,1,8.870149
92.396118,1,8.874177
92.665494,1,8.880269
