r,l,t
0.814748,1,0.116271
1.629496,1,0.127043
2.444244,1,0.155261
3.258992,1,0.158094
4.07374,1,0.185876
4.888488,1,0.218046
5.703236,1,0.235709
6.517984,1,0.249461
7.332732,1,0.253494
8.14748,1,0.260831
8.962228,1,0.264265
9.776976,1,0.273385
10.591724,1,0.286791
11.406472,1,0.309024
12.22122,1,0.311429
13.035968,1,0.313768
13.850716,1,0.317576
14.665464,1,0.322869
15.480212,1,0.328422
16.29496,1,0.343315
17.109708,1,0.346339
17.924456,1,0.348928
18.739204,1,0.368363
19.553952,1,0.381471
20.3687,1,0.395935
21.183448,1,0.411847
21.998196,1,0.414131
22.812944,1,0.417657
23.627692,1,0.430414
24.44244,1,0.443932
25.257188,1,0.471056
26.071936,1,0.474353
26.886684,1,0.480487
27.701432,1,0.484974
28.51618,1,0.486825
29.330928,1,0.492066
30.145676,1,0.505598
30.960424,1,0.508952
31.775172,1,0.511381
32.58992,1,0.513857
33.404668,1,0.518295
34.219416,1,0.521285
35.034164,1,0.53747
35.848911,1,0.539025
36.663659,1,0.541957
37.478407,1,0.544841
38.293155,1,0.570673
39.107903,1,0.594434
39.922651,1,0.596972
40.737399,1,0.601199
41.552147,1,0.604924
42.366895,1,0.609379
43.181643,1,0.625921
43.996391,1,0.629619
44.811139,1,0.63261
45.625887,1,0.655094
46.440635,1,0.658152
47.255383,1,0.660809
48.070131,1,0.683958
48.884879,1,0.690193
49.699627,1,0.710083
50.514375,1,0.712772
51.329123,1,0.727499
52.143871,1,0.730294
52.958619,1,0.733033
53.773367,1,0.738862
54.588115,1,0.740147
55.402863,1,0.757185
56.217611,1,0.75887
57.032359,1,0.781927
57.847107,1,0.783568
58.661855,1,0.788556
59.476603,1,0.791922
60.291351,1,0.800356
61.106099,1,0.810595
61.920847,1,0.812258
62.735595,1,0.814066
63.550343,1,0.836488
64.365091,1,0.838093
65.179839,1,0.840353
65.994587,1,0.84161
66.809335,1,0.845003
67.624083,1,0.846274
68.438831,1,0.849999
69.253579,1,0.851646
70.068327,1,0.853442
70.883075,1,0.855287
71.697823,1,0.858312
72.512571,1,0.860111
73.327319,1,0.861887
74.142067,1,0.863674
74.956815,1,0.874192
75.771563,1,0.876385
76.586311,1,0.879773
77.401059,1,0.889772
78.215807,1,0.892055
79.030555,1,0.902728
79.845303,1,0.904356
80.660051,1,0.906717
81.474799,1,0.910641
82.289547,1,0.918402
83.104295,1,0.930173
83.919043,1,0.931425
84.733791,1,0.933013
85.548539,1,0.934844
86.363287,1,0.946077
87.178035,1,0.951336
87.992783,1,0.962734
88.807531,1,0.965833
89.622279,1,0.968382
90.437027,1,0.97081
91.251775,1,0.972926
92.066523,1,0.979701
92.881271,1,0.981664
93.696019,1,0.984555
94.510767,1,0.995686
95.325515,1,0.998256
96.140263,1,1.001535
96.955011,1,1.003604
97.769759,1,1.006842
98.584507,1,1.009859
99.399255,1,1.011826
100.214003,1,1.022404
101.028751,1,1.025354
101.843499,1,1.034369
102.658247,1,1.050908
103.472995,1,1.05484
104.287743,1,1.05903
105.102491,1,1.060606
105.917238,1,1.06409
106.731986,1,1.079113
107.546734,1,1.08246
108.361482,1,1.10627
109.17623,1,1.12001
109.990978,1,1.132247
110.805726,1,1.134313
111.620474,1,1.137442
112.435222,1,1.139747
113.24997,1,1.145783
114.064718,1,1.157534
114.879466,1,1.159452
115.694214,1,1.164754
116.508962,1,1.170499
117.32371,1,1.18123
118.138458,1,1.182579
118.953206,1,1.184376
119.767954,1,1.187905
120.582702,1,1.209239
-0.082639,1,1.210953
-0.165278,1,1.228509
-0.247916,1,1.252083
-0.330555,1,1.254347
-0.413194,1,1.265221
-0.495833,1,1.268038
-0.578472,1,1.282444
-0.66111,1,1.293986
-0.743749,1,1.31094
-0.826388,1,1.319622
-0.909027,1,1.338693
-0.991666,1,1.366272
-1.074304,1,1.36869
-1.156943,1,1.371669
-1.239582,1,1.397663
-1.322221,1,1.399873
-1.404859,1,1.402661
-1.487498,1,1.405134
-1.570137,1,1.41119
-1.652776,1,1.428704
-1.735415,1,1.431674
-1.818053,1,1.436795
-1.900692,1,1.459477
-1.983331,1,1.473647
-2.06597,1,1.486793
-2.148609,1,1.490332
-2.231247,1,1.494884
-2.313886,1,1.499747
-2.396525,1,1.520355
-2.479164,1,1.522496
-2.561803,1,1.54784
-2.644441,1,1.550451
-2.72708,1,1.551881
-2.809719,1,1.557451
-2.892358,1,1.561568
-2.974997,1,1.562883
-3.057635,1,1.564346
-3.140274,1,1.575571
-3.222913,1,1.577658
-3.305552,1,1.579551
-3.388191,1,1.581782
-3.470829,1,1.583859
-3.553468,1,1.606243
-3.636107,1,1.611774
-3.718746,1,1.618027
-3.801384,1,1.621155
-3.884023,1,1.63543
-3.966662,1,1.63852
-4.049301,1,1.640303
-4.13194,1,1.642474
-4.214578,1,1.64817
-4.297217,1,1.650111
-4.379856,1,1.652415
-4.462495,1,1.666612
-4.545134,1,1.669223
-4.627772,1,1.693658
-4.710411,1,1.695399
-4.79305,1,1.698971
-4.875689,1,1.70041
-4.958328,1,1.702394
-5.040966,1,1.70404
-5.123605,1,1.706088
-5.206244,1,1.708406
-5.288883,1,1.711442
-5.371522,1,1.714485
-5.45416,1,1.716339
-5.536799,1,1.72075
-5.619438,1,1.731707
-5.702077,1,1.736047
-5.784716,1,1.748701
-5.867354,1,1.759457
-5.949993,1,1.769443
-6.032632,1,1.780511
-6.115271,1,1.785401
-6.197909,1,1.788864
-6.280548,1,1.798433
-6.363187,1,1.810993
-6.445826,1,1.813877
-6.528465,1,1.817995
-6.611103,1,1.839063
-6.693742,1,1.840974
-6.776381,1,1.845675
-6.85902,1,1.847561
-6.941659,1,1.850065
-7.024297,1,1.852589
-7.106936,1,1.854611
-7.189575,1,1.855857
-7.272214,1,1.868499
-7.354853,1,1.876294
-7.437491,1,1.880264
-7.52013,1,1.88237
-7.602769,1,1.884699
-7.685408,1,1.887081
-7.768047,1,1.898843
-7.850685,1,1.900878
-7.933324,1,1.90852
-8.015963,1,1.924842
-8.098602,1,1.927348
-8.181241,1,1.928597
-8.263879,1,1.929868
-8.346518,1,1.940979
-8.429157,1,1.942961
-8.511796,1,1.954308
-8.594434,1,1.96255
-8.677073,1,1.964868
-8.759712,1,1.968316
-8.842351,1,1.970737
-8.92499,1,1.983196
-9.007628,1,1.984456
-9.090267,1,1.986051
-9.172906,1,1.987688
-9.255545,1,1.98965
-9.338184,1,2.011367
-9.420822,1,2.01446
-9.503461,1,2.020857
-9.5861,1,2.03728
-9.668739,1,2.039028
-9.751378,1,2.05003
-9.834016,1,2.063246
-9.916655,1,2.066449
-9.999294,1,2.087982
-10.081933,1,2.112048
-10.164572,1,2.114496
-10.24721,1,2.118868
-10.329849,1,2.139117
-10.412488,1,2.140845
-10.495127,1,2.163757
-10.577766,1,2.165432
-10.660404,1,2.178932
-10.743043,1,2.189725
-10.825682,1,2.204114
-10.908321,1,2.214471
-10.99096,1,2.216321
-11.073598,1,2.217588
-11.156237,1,2.222258
-11.238876,1,2.241572
