r,l,t
49281.287425,300,3.906165
0.0,1,3.908626
0.0,1,3.910987
0.0,1,3.912912
0.0,1,3.915257
0.0,1,3.926246
0.0,1,3.929377
0.0,1,3.945597
0.0,1,3.947844
0.0,1,3.950119
0.0,1,3.952619
0.0,1,3.956153
0.0,1,3.958461
0.0,1,3.96449
0.0,1,3.975925
0.0,1,3.978231
0.0,1,3.980033
0.0,1,3.982722
0.0,1,3.984488
0.0,1,3.988174
0.0,1,3.990838
0.0,1,3.993022
0.0,1,4.003718
0.0,1,4.006252
0.0,1,4.020608
0.0,1,4.022448
0.0,1,4.024767
0.0,1,4.027733
0.0,1,4.029862
0.0,1,4.03164
0.0,1,4.043652
0.0,1,4.047992
0.0,1,4.051888
0.0,1,4.054296
0.0,1,4.058777
0.0,1,4.06099
0.0,1,4.071809
0.0,1,4.082986
0.0,1,4.087127
0.0,1,4.089344
0.0,1,4.100586
0.0,1,4.103109
0.0,1,4.118598
0.0,1,4.120775
0.0,1,4.122919
0.0,1,4.125383
0.0,1,4.127511
0.0,1,4.13018
0.0,1,4.133209
0.0,1,4.135686
0.0,1,4.138155
0.0,1,4.230536
0.0,1,4.233215
0.0,1,4.237893
0.0,1,4.240017
0.0,1,4.241797
0.0,1,4.243573
0.0,1,4.245461
0.0,1,4.256561
0.0,1,4.269383
0.0,1,4.272472
0.0,1,4.274783
0.0,1,4.280265
0.0,1,4.282685
0.0,1,4.288861
0.0,1,4.299733
0.0,1,4.312683
0.0,1,4.314823
0.0,1,4.325609
0.0,1,4.327945
0.0,1,4.339018
0.0,1,4.340824
0.0,1,4.343153
0.0,1,4.345469
0.0,1,4.347928
0.0,1,4.349794
0.0,1,4.351552
0.0,1,4.354184
0.0,1,4.356459
0.0,1,4.35875
0.0,1,4.361717
0.0,1,4.363921
0.0,1,4.36675
0.0,1,4.369221
0.0,1,4.371891
0.0,1,4.384087
0.0,1,4.386275
0.0,1,4.391579
0.0,1,4.394431
0.0,1,4.398493
0.0,1,4.409
0.0,1,4.424424
0.0,1,4.428752
0.0,1,4.431001
0.0,1,4.442554
0.0,1,4.449478
0.0,1,4.452171
0.0,1,4.456062
0.0,1,4.468235
0.0,1,4.474879
0.0,1,4.487549
0.0,1,4.493539
0.0,1,4.496195
0.0,1,4.499939
0.0,1,4.513726
0.0,1,4.515999
0.0,1,4.526912
0.0,1,4.543627
0.0,1,4.546121
0.0,1,4.548433
0.0,1,4.551405
0.0,1,4.553629
0.0,1,4.557313
0.0,1,4.55993
0.0,1,4.570547
0.0,1,4.584725
0.0,1,4.586957
0.0,1,4.590832
0.0,1,4.593663
0.0,1,4.595809
0.0,1,4.606911
0.0,1,4.631488
0.0,1,4.644687
0.0,1,4.647016
0.0,1,4.649341
0.0,1,4.651863
0.0,1,4.654186
0.0,1,4.658434
0.0,1,4.660592
0.0,1,4.66704
0.0,1,4.670692
0.0,1,4.673264
0.0,1,4.67505
0.0,1,4.677568
0.0,1,4.688465
0.0,1,4.691284
0.0,1,4.709166
0.0,1,4.711679
0.0,1,4.714508
0.0,1,4.72554
0.0,1,4.727337
0.0,1,4.729779
0.0,1,4.731916
0.0,1,4.734021
0.0,1,4.736503
0.0,1,4.74118
0.0,1,4.743813
0.0,1,4.745676
0.0,1,4.747801
0.0,1,4.758565
0.0,1,4.760374
0.0,1,4.762142
0.0,1,4.769435
0.0,1,4.774235
0.0,1,4.789582
0.0,1,4.791802
0.0,1,4.802595
0.0,1,4.822482
0.0,1,4.824663
0.0,1,4.827683
0.0,1,4.842391
0.0,1,4.856404
0.0,1,4.85823
0.0,1,4.860377
0.0,1,4.862488
0.0,1,4.864709
0.0,1,4.866854
0.0,1,4.869227
0.0,1,4.872076
0.0,1,4.8744
0.0,1,4.877417
0.0,1,4.891053
0.0,1,4.893424
0.0,1,4.897967
0.0,1,4.901785
0.0,1,4.908788
0.0,1,4.920498
0.0,1,4.933002
0.0,1,4.936784
0.0,1,4.950671
0.0,1,4.952884
0.0,1,4.963836
0.0,1,4.965646
0.0,1,4.975883
0.0,1,4.993637
0.0,1,5.005185
0.0,1,5.018903
0.0,1,5.033015
0.0,1,5.035616
0.0,1,5.047323
0.0,1,5.061925
0.0,1,5.064484
0.0,1,5.067345
0.0,1,5.06973
0.0,1,5.073215
0.0,1,5.082078
0.0,1,5.085023
0.0,1,5.095784
0.0,1,5.097942
0.0,1,5.108793
0.0,1,5.110605
0.0,1,5.112916
0.0,1,5.115443
0.0,1,5.117595
0.0,1,5.120772
0.0,1,5.122888
0.0,1,5.125536
0.0,1,5.141274
0.0,1,5.143629
0.0,1,5.146482
0.0,1,5.150008
0.0,1,5.153705
0.0,1,5.156564
0.0,1,5.167707
0.0,1,5.171851
0.0,1,5.185703
0.0,1,5.200565
0.0,1,5.202736
0.0,1,5.205413
0.0,1,5.209493
0.0,1,5.213388
0.0,1,5.225184
0.0,1,5.22791
0.0,1,5.230213
0.0,1,5.243454
0.0,1,5.245728
0.0,1,5.24821
0.0,1,5.251375
0.0,1,5.253659
0.0,1,5.256625
0.0,1,5.268449
0.0,1,5.276941
0.0,1,5.282828
0.0,1,5.296812
0.0,1,5.301017
0.0,1,5.303142
0.0,1,5.306871
0.0,1,5.318085
0.0,1,5.319933
0.0,1,5.322461
0.0,1,5.324247
0.0,1,5.327484
0.0,1,5.329792
0.0,1,5.332185
0.0,1,5.33555
0.0,1,5.339571
0.0,1,5.350397
