r,l,t
537314.28508,1577,11.64199
-0.710111,1,11.644891
-1.065167,1,11.655794
-1.420223,1,11.658512
-1.775279,1,11.66176
-2.130334,1,11.669908
-2.48539,1,11.674295
-2.840446,1,11.678293
-3.195501,1,11.691016
-3.550557,1,11.693709
-3.905613,1,11.695875
-4.260669,1,11.698717
-4.615724,1,11.712211
-4.97078,1,11.716127
-5.325836,1,11.722561
-5.680891,1,11.724677
-6.035947,1,11.728772
-6.391003,1,11.732533
-6.746059,1,11.735856
-7.101114,1,11.738512
-7.45617,1,11.75086
-7.811226,1,11.753385
-8.166281,1,11.7564
-8.521337,1,11.759065
-8.876393,1,11.76181
-9.231449,1,11.765014
-9.586504,1,11.768561
-9.94156,1,11.782817
-10.296616,1,11.788674
-10.651672,1,11.800028
-11.006727,1,11.802615
-11.361783,1,11.813428
-11.716839,1,11.816631
-12.071894,1,11.8191
-12.42695,1,11.821944
-12.782006,1,11.826724
-13.137062,1,11.829317
-13.492117,1,11.832149
-13.847173,1,11.835358
-14.202229,1,11.849789
-14.557284,1,11.851932
-14.91234,1,11.857807
-15.267396,1,11.861679
-15.622452,1,11.865044
-15.977507,1,11.872885
-16.332563,1,11.88412
-16.687619,1,11.886621
-17.042674,1,11.89983
-17.39773,1,12.161997
-17.752786,1,12.181906
-18.107842,1,12.185076
-18.462897,1,12.187634
-18.817953,1,12.190136
-19.173009,1,12.19336
-19.528064,1,12.197064
-19.88312,1,12.203192
-20.238176,1,12.20786
-20.593232,1,12.210903
-20.948287,1,12.223842
-21.303343,1,12.226721
-21.658399,1,12.230202
-22.013454,1,12.232854
-22.36851,1,12.236431
-22.723566,1,12.238886
-23.078622,1,12.241523
-23.433677,1,12.253585
-23.788733,1,12.25833
-24.143789,1,12.262789
-24.498844,1,12.267941
-24.8539,1,12.27078
-25.208956,1,12.286521
-25.564012,1,12.300086
-25.919067,1,12.313463
-26.274123,1,12.315604
-26.629179,1,12.318143
-26.984234,1,12.320616
-27.33929,1,12.324531
-27.694346,1,12.327211
-28.049402,1,12.339697
-28.404457,1,12.346776
-28.759513,1,12.366595
-29.114569,1,12.370787
-29.469625,1,12.373282
-29.82468,1,12.376313
-30.179736,1,12.379763
-30.534792,1,12.38224
-30.889847,1,12.38477
-31.244903,1,12.38744
-31.599959,1,12.399056
-31.955015,1,12.401744
-32.31007,1,12.40485
-32.665126,1,12.410234
-33.020182,1,12.413124
-33.375237,1,12.429984
-33.730293,1,12.432721
-34.085349,1,12.435769
-34.440405,1,12.438564
-34.79546,1,12.443363
-35.150516,1,12.44693
-35.505572,1,12.454709
-35.860627,1,12.466977
-36.215683,1,12.469471
-36.570739,1,12.47617
-36.925795,1,12.478639
-37.28085,1,12.482758
-37.635906,1,12.485239
-37.990962,1,12.489144
-38.346017,1,12.49269
-38.701073,1,12.495634
-39.056129,1,12.49922
-39.411185,1,12.510456
-39.76624,1,12.513137
-40.121296,1,12.516146
-40.476352,1,12.519136
-40.831407,1,12.522809
-41.186463,1,12.526513
-41.541519,1,12.52896
-41.896575,1,12.531619
-42.25163,1,12.53405
-42.606686,1,12.545045
-42.961742,1,12.547316
-43.316797,1,12.550495
-43.671853,1,12.554394
-44.026909,1,12.55703
-44.381965,1,12.560006
-44.73702,1,12.562463
-45.092076,1,12.573795
-45.447132,1,12.576304
-45.802187,1,12.579503
-46.157243,1,12.584705
-46.512299,1,12.601843
-46.867355,1,12.604537
-47.22241,1,12.607298
-47.577466,1,12.610153
-47.932522,1,12.612689
-48.287578,1,12.61858
-48.642633,1,12.622669
-48.997689,1,12.627811
-49.352745,1,12.630407
-49.7078,1,12.63251
-50.062856,1,12.635201
-50.417912,1,12.638254
-50.772968,1,12.649412
-51.128023,1,12.651901
-51.483079,1,12.655517
-51.838135,1,12.658189
-52.19319,1,12.66172
-52.548246,1,12.664916
-52.903302,1,12.667549
-53.258358,1,12.670882
-53.613413,1,12.684649
-53.968469,1,12.687606
-54.323525,1,12.689743
-54.67858,1,12.692783
-55.033636,1,12.698638
-55.388692,1,12.704142
-55.743748,1,12.706736
-56.098803,1,12.72122
-56.453859,1,12.72372
-56.808915,1,12.74333
-57.16397,1,12.747805
-57.519026,1,12.751015
-57.874082,1,12.755536
-58.229138,1,12.773764
-58.584193,1,12.776826
-58.939249,1,12.788513
-59.294305,1,12.792106
-59.64936,1,12.795412
-60.004416,1,12.806616
-60.359472,1,12.809762
-60.714528,1,12.812236
-61.069583,1,12.815124
-61.424639,1,12.818033
-61.779695,1,12.820729
-62.13475,1,12.82528
-62.489806,1,12.829719
-62.844862,1,12.832214
-63.199918,1,12.835581
-63.554973,1,12.838269
-63.910029,1,12.841802
-64.265085,1,12.844534
-64.62014,1,12.847555
-64.975196,1,12.858814
-65.330252,1,12.861479
-65.685308,1,12.863939
-66.040363,1,12.869977
-66.395419,1,12.872543
-66.750475,1,12.875587
-67.105531,1,12.877991
-67.460586,1,12.881109
-67.815642,1,12.883479
-68.170698,1,12.887514
-68.525753,1,12.899504
-68.880809,1,12.902182
-69.235865,1,12.904658
-69.590921,1,12.907311
-69.945976,1,12.909421
-70.301032,1,12.912436
-70.656088,1,12.916472
-71.011143,1,12.921446
-71.366199,1,12.92552
-71.721255,1,12.92798
-72.076311,1,12.931921
-72.431366,1,12.94408
-72.786422,1,12.967916
-73.141478,1,12.973261
-73.496533,1,12.994322
-73.851589,1,12.996914
-74.206645,1,13.000112
-74.561701,1,13.005693
-74.916756,1,13.007857
-75.271812,1,13.012277
-75.626868,1,13.023505
-75.981923,1,13.026199
-76.336979,1,13.029208
-76.692035,1,13.031818
-77.047091,1,13.034447
-77.402146,1,13.03765
-77.757202,1,13.042613
-78.112258,1,13.045605
-78.467313,1,13.052858
-78.822369,1,13.064805
-79.177425,1,13.067503
-79.532481,1,13.069979
-79.887536,1,13.072809
-80.242592,1,13.075315
-80.597648,1,13.079562
-80.952703,1,13.08396
-81.307759,1,13.086599
-81.662815,1,13.091371
-82.017871,1,13.094201
-82.372926,1,13.098269
-82.727982,1,13.109347
-83.083038,1,13.123286
-83.438094,1,13.127644
-83.793149,1,13.139937
-84.148205,1,13.150813
-84.503261,1,13.153468
-84.858316,1,13.155958
-85.213372,1,13.159272
-85.568428,1,13.162488
-85.923484,1,13.166411
-86.278539,1,13.177534
-86.633595,1,13.180012
-86.988651,1,13.184092
-87.343706,1,13.186696
-87.698762,1,13.189184
-88.053818,1,13.196583
-88.408874,1,13.200789
-88.763929,1,13.21489
-89.118985,1,13.217753
-89.474041,1,13.22072
-89.829096,1,13.224646
-90.184152,1,13.227519
-90.539208,1,13.23921
-90.894264,1,13.241349
-91.249319,1,13.243465
-91.604375,1,13.246085
-91.959431,1,13.248758
-92.314486,1,13.252108
-92.669542,1,13.255991
-93.024598,1,13.259154
-93.379654,1,13.261605
-93.734709,1,13.265441
-94.089765,1,13.268271
-94.444821,1,13.283378
-94.799876,1,13.285874
-95.154932,1,13.289091
-95.509988,1,13.294805
-95.865044,1,13.297056
-96.220099,1,13.304342
-96.575155,1,13.307396
-96.930211,1,13.310031
-97.285266,1,13.313033
-97.640322,1,13.315564
-97.995378,1,13.326508
