r,l,t
75106.573488,2584,18.250457
-0.026824,1,18.253309
-0.040235,1,18.255453
-0.053647,1,18.257782
-0.067059,1,18.259926
-0.080471,1,18.262229
-0.093883,1,18.265575
-0.107295,1,18.269872
-0.120706,1,18.275322
-0.134118,1,18.288399
-0.14753,1,18.290715
-0.160942,1,18.292876
-0.174354,1,18.304044
-0.187766,1,18.306258
-0.201177,1,18.308006
-0.214589,1,18.314573
-0.228001,1,18.333749
-0.241413,1,18.336006
-0.254825,1,18.338335
-0.268236,1,18.341321
-0.281648,1,18.343685
-0.29506,1,18.346913
-0.308472,1,18.350364
-0.321884,1,18.355204
-0.335296,1,18.358225
-0.348707,1,18.37001
-0.362119,1,18.372616
-0.375531,1,18.37531
-0.388943,1,18.38178
-0.402355,1,18.38874
-0.415767,1,18.403219
-0.429178,1,18.4057
-0.44259,1,18.421579
-0.456002,1,18.433325
-0.469414,1,18.437346
-0.482826,1,18.439815
-0.496238,1,18.441932
-0.509649,1,18.447601
-0.523061,1,18.450501
-0.536473,1,18.454066
-0.549885,1,18.457846
-0.563297,1,18.471035
-0.576708,1,18.475514
-0.59012,1,18.478008
-0.603532,1,18.482007
-0.616944,1,18.4853
-0.630356,1,18.49992
-0.643768,1,18.502209
-0.657179,1,18.513166
-0.670591,1,18.515543
-0.684003,1,18.517334
-0.697415,1,18.519486
-0.710827,1,18.537079
-0.724239,1,18.545906
-0.73765,1,18.55281
-0.751062,1,18.564409
-0.764474,1,18.566295
-0.777886,1,18.589876
-0.791298,1,18.593163
-0.804709,1,18.597546
-0.818121,1,18.602656
-0.831533,1,18.618829
-0.844945,1,18.622292
-0.858357,1,18.645077
-0.871769,1,18.647515
-0.88518,1,18.649808
-0.898592,1,18.652158
-0.912004,1,18.654472
-0.925416,1,18.657638
-0.938828,1,18.660374
-0.95224,1,18.662693
-0.965651,1,18.669757
-0.979063,1,18.672425
-0.992475,1,18.684214
-1.005887,1,18.686328
-1.019299,1,18.689046
-1.032711,1,18.699799
-1.046122,1,18.701947
-1.059534,1,18.705178
-1.072946,1,18.706915
-1.086358,1,18.710424
-1.09977,1,18.714407
-1.113181,1,18.716534
-1.126593,1,18.720941
-1.140005,1,18.723433
-1.153417,1,18.725518
-1.166829,1,18.737656
-1.180241,1,18.749084
-1.193652,1,18.750841
-1.207064,1,18.752939
-1.220476,1,18.756287
-1.233888,1,18.760062
-1.2473,1,18.769812
-1.260712,1,18.77251
-1.274123,1,18.783644
-1.287535,1,18.785798
