r,l,t
-433017.588854,1569,12.107868
-1.963168,1,12.110241
-2.944752,1,12.350191
-3.926336,1,12.352884
-4.90792,1,12.363533
-5.889504,1,12.365687
-6.871088,1,12.368191
-7.852672,1,12.370441
-8.834256,1,12.372569
-9.81584,1,12.375088
-10.797424,1,12.377192
-11.779008,1,12.37928
-12.760592,1,12.38172
-13.742176,1,12.383961
-14.723761,1,12.393969
-15.705345,1,12.40413
-16.686929,1,12.42304
-17.668513,1,12.425532
-18.650097,1,12.42765
-19.631681,1,12.436941
-20.613265,1,12.439803
-21.594849,1,12.441935
-22.576433,1,12.444948
-23.558017,1,12.447656
-24.539601,1,12.458471
-25.521185,1,12.461269
-26.502769,1,12.472194
-27.484353,1,12.474724
-28.465937,1,12.477353
-29.447521,1,12.487699
-30.429105,1,12.490187
-31.410689,1,12.492755
-32.392273,1,12.495206
-33.373857,1,12.497325
-34.355441,1,12.499417
-35.337025,1,12.501526
-36.318609,1,12.511595
-37.300193,1,12.531269
-38.281777,1,12.533734
-39.263361,1,12.543567
-40.244945,1,12.548317
-41.226529,1,12.550768
-42.208113,1,12.556323
-43.189698,1,12.564814
-44.171282,1,12.567263
-45.152866,1,12.577808
-46.13445,1,12.581603
-47.116034,1,12.58369
-48.097618,1,12.586377
-49.079202,1,12.5888
-50.060786,1,12.598906
-51.04237,1,12.603953
-52.023954,1,12.608153
-53.005538,1,12.61931
-53.987122,1,12.629675
-54.968706,1,12.632158
-55.95029,1,12.634619
-56.931874,1,12.636693
-57.913458,1,12.646726
-58.895042,1,12.65737
-59.876626,1,12.65995
-60.85821,1,12.663683
-61.839794,1,12.66617
-62.821378,1,12.674964
-63.802962,1,12.686309
-64.784546,1,12.692851
-65.76613,1,12.697747
-66.747714,1,12.708963
-67.729298,1,12.711119
-68.710882,1,12.713234
-69.692466,1,12.716395
-70.67405,1,12.72006
-71.655635,1,12.722989
-72.637219,1,12.725913
-73.618803,1,12.729074
-74.600387,1,12.731506
-75.581971,1,12.733922
-76.563555,1,12.736565
-77.545139,1,12.739839
-78.526723,1,12.744569
-79.508307,1,12.747026
-80.489891,1,12.757497
-81.471475,1,12.759957
-82.453059,1,12.772148
-83.434643,1,12.774975
-84.416227,1,12.777422
-85.397811,1,12.779502
-86.379395,1,12.789334
-87.360979,1,12.794966
-88.342563,1,12.797608
-89.324147,1,12.800584
-90.305731,1,12.806331
-91.287315,1,12.821453
-92.268899,1,12.824887
-93.250483,1,12.843678
-94.232067,1,12.845843
-95.213651,1,12.852528
-96.195235,1,12.854634
-97.176819,1,12.857086
-98.158403,1,12.86011
-99.139987,1,12.862589
-100.121572,1,12.876336
-101.103156,1,12.888207
-102.08474,1,12.895155
-103.066324,1,12.902415
-104.047908,1,12.904982
-105.029492,1,12.908742
-106.011076,1,12.919854
-106.99266,1,12.922671
-107.974244,1,12.927082
-108.955828,1,12.934223
-109.937412,1,12.946401
-110.918996,1,12.950931
-111.90058,1,12.961129
-112.882164,1,12.971595
