r,l,t
10986.185014,357,2.163074
-0.142235,1,2.164772
-0.213353,1,2.166408
-0.284471,1,2.16799
-0.355588,1,2.169971
-0.426706,1,2.178916
-0.497824,1,2.181107
-0.568941,1,2.192469
-0.640059,1,2.19399
-0.711177,1,2.195944
-0.782295,1,2.206074
-0.853412,1,2.207526
-0.92453,1,2.208627
-0.995648,1,2.209671
-1.066765,1,2.211117
-1.137883,1,2.212715
-1.209001,1,2.21378
-1.280118,1,2.214825
-1.351236,1,2.217672
-1.422354,1,2.220861
-1.493471,1,2.225796
-1.564589,1,2.22721
-1.635707,1,2.238624
-1.706824,1,2.249343
-1.777942,1,2.252778
-1.84906,1,2.255646
-1.920177,1,2.264704
-1.991295,1,2.266676
-2.062413,1,2.27702
-2.133531,1,2.281649
-2.204648,1,2.283238
-2.275766,1,2.285813
-2.346884,1,2.302756
-2.418001,1,2.310723
-2.489119,1,2.312138
-2.560237,1,2.322445
-2.631354,1,2.333604
-2.702472,1,2.334682
-2.77359,1,2.336628
-2.844707,1,2.338422
-2.915825,1,2.339804
-2.986943,1,2.340853
-3.05806,1,2.352266
-3.129178,1,2.357586
-3.200296,1,2.376832
-3.271413,1,2.379036
-3.342531,1,2.381175
-3.413649,1,2.383511
-3.484767,1,2.388527
-3.555884,1,2.392428
-3.627002,1,2.40312
-3.69812,1,2.404548
-3.769237,1,2.41235
-3.840355,1,2.427295
-3.911473,1,2.438027
-3.98259,1,2.44879
-4.053708,1,2.471305
-4.124826,1,2.472764
-4.195943,1,2.473831
-4.267061,1,2.48458
-4.338179,1,2.485637
-4.409296,1,2.488634
-4.480414,1,2.490394
-4.551532,1,2.501349
-4.622649,1,2.502976
-4.693767,1,2.505795
-4.764885,1,2.509544
-4.836003,1,2.510572
-4.90712,1,2.511994
-4.978238,1,2.529278
-5.049356,1,2.530901
-5.120473,1,2.55055
-5.191591,1,2.555896
-5.262709,1,2.563121
-5.333826,1,2.576018
-5.404944,1,2.582212
-5.476062,1,2.58365
-5.547179,1,2.587217
-5.618297,1,2.601057
-5.689415,1,2.611362
-5.760532,1,2.613646
-5.83165,1,2.614703
-5.902768,1,2.616575
-5.973885,1,2.632085
-6.045003,1,2.633544
-6.116121,1,2.634992
-6.187238,1,2.636407
-6.258356,1,2.637796
-6.329474,1,2.639199
8402.754676,446,4.900108
-0.2,1,4.903351
-0.3,1,4.92394
-0.4,1,4.925066
-0.5,1,4.92651
-0.6,1,4.945889
-0.7,1,4.948212
-0.8,1,4.970145
-0.9,1,4.97435
-1.0,1,4.982489
-1.1,1,4.995769
-1.2,1,4.99727
-1.3,1,5.008338
-1.4,1,5.009797
-1.5,1,5.012795
-1.6,1,5.019915
-1.7,1,5.021679
-1.8,1,5.024022
-1.9,1,5.02579
-2.0,1,5.026867
-2.1,1,5.038681
-2.2,1,5.040119
-2.3,1,5.045076
-2.4,1,5.046872
-2.5,1,5.048302
-2.6,1,5.050287
-2.7,1,5.052224
-2.8,1,5.053641
-2.9,1,5.055771
-3.0,1,5.061097
-3.1,1,5.071259
-3.2,1,5.072877
-3.3,1,5.08315
-3.4,1,5.084577
-3.5,1,5.085961
-3.6,1,5.087384
-3.7,1,5.098045
-3.8,1,5.100453
-3.9,1,5.103632
-4.0,1,5.106341
-4.1,1,5.122403
-4.2,1,5.125983
-4.3,1,5.133781
-4.4,1,5.137063
-4.5,1,5.139366
-4.6,1,5.150067
-4.7,1,5.151876
-4.8,1,5.153478
-4.9,1,5.15527
-5.0,1,5.1662
-5.1,1,5.173316
-5.2,1,5.17651
-5.3,1,5.178447
-5.4,1,5.189813
-5.5,1,5.191237
-5.6,1,5.212799
-5.7,1,5.214401
-5.8,1,5.216009
-5.9,1,5.226218
-6.0,1,5.227823
-6.1,1,5.229422
-6.2,1,5.239512
-6.3,1,5.24113
-6.4,1,5.242455
-6.5,1,5.243892
-6.6,1,5.255309
-6.7,1,5.256728
-6.8,1,5.258335
-6.9,1,5.263089
-7.0,1,5.264891
-7.1,1,5.266671
-7.2,1,5.28349
-7.3,1,5.285286
-7.4,1,5.287087
-7.5,1,5.288492
-7.6,1,5.290433
-7.7,1,5.291478
-7.8,1,5.292531
-7.9,1,5.302597
-8.0,1,5.303689
-8.1,1,5.305088
-8.2,1,5.310364
-8.3,1,5.312475
