r,l,t
46363.867066,291,3.814579
-0.2,1,3.816611
-0.3,1,3.81896
-0.4,1,3.830258
-0.5,1,3.844606
-0.6,1,3.858302
-0.7,1,3.873966
-0.8,1,3.876352
-0.9,1,3.878523
-1.0,1,3.880805
-1.1,1,3.883054
-1.2,1,3.885169
-1.3,1,3.888869
-1.4,1,3.891177
-1.5,1,3.893665
-1.6,1,3.895794
-1.7,1,3.898055
-1.8,1,3.900334
-1.9,1,3.911386
-2.0,1,3.914478
-2.1,1,3.91625
-2.2,1,3.932257
-2.3,1,3.935495
-2.4,1,3.937256
-2.5,1,3.940828
-2.6,1,3.94317
-2.7,1,3.949251
-2.8,1,3.96058
-2.9,1,3.962915
-3.0,1,3.965027
-3.1,1,3.966787
-3.2,1,3.969535
-3.3,1,3.973569
-3.4,1,3.975854
-3.5,1,3.986852
-3.6,1,3.989413
-3.7,1,3.992946
-3.8,1,4.005752
-3.9,1,4.007951
-4.0,1,4.010065
-4.1,1,4.013409
-4.2,1,4.025725
-4.3,1,4.027544
-4.4,1,4.029889
-4.5,1,4.033322
-4.6,1,4.035942
-4.7,1,4.038453
-4.8,1,4.040598
-4.9,1,4.043663
-5.0,1,4.046037
-5.1,1,4.050554
-5.2,1,4.052742
-5.3,1,4.063528
-5.4,1,4.065344
-5.5,1,4.076367
-5.6,1,4.080552
-5.7,1,4.082729
-5.8,1,4.085071
-5.9,1,4.095948
-6.0,1,4.098482
-6.1,1,4.114136
-6.2,1,4.116333
-6.3,1,4.118461
-6.4,1,4.120773
-6.5,1,4.122986
-6.6,1,4.125615
-6.7,1,4.128657
-6.8,1,4.131198
-6.9,1,4.133688
-7.0,1,4.136319
-7.1,1,4.138894
-7.2,1,4.142955
-7.3,1,4.145412
-7.4,1,4.147542
-7.5,1,4.158892
-7.6,1,4.162837
-7.7,1,4.173553
-7.8,1,4.176672
-7.9,1,4.178787
-8.0,1,4.181068
-8.1,1,4.185664
-8.2,1,4.187975
-8.3,1,4.190234
-8.4,1,4.192905
-8.5,1,4.198231
-8.6,1,4.209082
-8.7,1,4.222104
-8.8,1,4.224279
-8.9,1,4.235279
-9.0,1,4.237519
-9.1,1,4.239282
-9.2,1,4.250098
-9.3,1,4.25225
-9.4,1,4.254392
-9.5,1,4.256862
-9.6,1,4.259221
-9.7,1,4.262254
-9.8,1,4.265088
-9.9,1,4.268096
-10.0,1,4.270201
-10.1,1,4.273032
-10.2,1,4.27523
-10.3,1,4.277339
-10.4,1,4.280838
-10.5,1,4.292114
-10.6,1,4.294285
-10.7,1,4.299215
-10.8,1,4.301832
-10.9,1,4.304143
-11.0,1,4.308157
-11.1,1,4.318847
-11.2,1,4.334226
-11.3,1,4.348767
-11.4,1,4.351258
-11.5,1,4.353577
-11.6,1,4.357239
-11.7,1,4.359356
-11.8,1,4.362726
-11.9,1,4.367848
-12.0,1,4.379928
-12.1,1,4.38642
-12.2,1,4.399093
-12.3,1,4.405209
-12.4,1,4.407901
-12.5,1,4.411631
-12.6,1,4.42585
-12.7,1,4.427995
-12.8,1,4.438779
-12.9,1,4.440545
-13.0,1,4.45726
-13.1,1,4.459583
-13.2,1,4.461489
-13.3,1,4.463814
