r,l,t
-0.1,1,0.102382
-0.2,1,0.112289
-0.3,1,0.115824
-0.4,1,0.119565
-0.5,1,0.123516
-0.6,1,0.125704
-0.7,1,0.133032
-0.8,1,0.146286
-0.9,1,0.150493
-1.0,1,0.164166
-1.1,1,0.168089
-1.2,1,0.170374
-1.3,1,0.17356
-1.4,1,0.185243
-1.5,1,0.187828
-1.6,1,0.191468
-1.7,1,0.1968
-1.8,1,0.202345
-1.9,1,0.217574
-2.0,1,0.239147
-2.1,1,0.244829
-2.2,1,0.259833
-2.3,1,0.287221
-2.4,1,0.290845
-2.5,1,0.294601
-2.6,1,0.296341
-2.7,1,0.299702
-2.8,1,0.316974
-2.9,1,0.332718
-3.0,1,0.33559
-3.1,1,0.341664
-3.2,1,0.369994
-3.3,1,0.372875
-3.4,1,0.376884
-3.5,1,0.378848
-3.6,1,0.387381
-3.7,1,0.396199
-3.8,1,0.398493
-3.9,1,0.402161
-4.0,1,0.415241
-4.1,1,0.424855
-4.2,1,0.431119
-4.3,1,0.461714
-4.4,1,0.469758
-4.5,1,0.481938
-4.6,1,0.501366
-4.7,1,0.503477
-4.8,1,0.50532
-4.9,1,0.508224
-5.0,1,0.541018
-5.1,1,0.545041
-5.2,1,0.548514
-5.3,1,0.550976
-5.4,1,0.552832
-5.5,1,0.55673
-5.6,1,0.569533
-5.7,1,0.575041
-5.8,1,0.585469
-5.9,1,0.588858
-6.0,1,0.595269
-6.1,1,0.605088
-6.2,1,0.617537
-6.3,1,0.620172
-6.4,1,0.626888
-6.5,1,0.630265
-6.6,1,0.6551
-6.7,1,0.658401
-6.8,1,0.660991
-6.9,1,0.662692
-7.0,1,0.673591
-7.1,1,0.67605
-7.2,1,0.678021
-7.3,1,0.679987
-7.4,1,0.681911
-7.5,1,0.684528
-7.6,1,0.693204
-7.7,1,0.7088
-7.8,1,0.711032
-7.9,1,0.71305
-8.0,1,0.715008
-8.1,1,0.71797
-8.2,1,0.721932
-8.3,1,0.74531
-8.4,1,0.747765
-8.5,1,0.758064
-8.6,1,0.760026
-8.7,1,0.761658
-8.8,1,0.763589
-8.9,1,0.765966
-9.0,1,0.768342
-9.1,1,0.771292
-9.2,1,0.77848
-9.3,1,0.796893
-9.4,1,0.798826
-9.5,1,0.827037
-9.6,1,0.836985
-9.7,1,0.83886
-9.8,1,0.866215
-9.9,1,0.86835
-10.0,1,0.871531
-10.1,1,0.872914
-10.2,1,0.875345
-10.3,1,0.878065
-10.4,1,0.880523
-10.5,1,0.885631
-10.6,1,0.888927
-10.7,1,0.890774
-10.8,1,0.901819
-10.9,1,0.903782
-11.0,1,0.905944
-11.1,1,0.916077
-11.2,1,0.921815
-11.3,1,0.923965
-11.4,1,0.92657
-11.5,1,0.930383
-11.6,1,0.932899
-11.7,1,0.93525
-11.8,1,0.938721
-11.9,1,0.953484
-12.0,1,0.973476
-12.1,1,0.987955
-12.2,1,0.990475
-12.3,1,0.99323
-12.4,1,0.997521
-12.5,1,0.999138
-12.6,1,1.001913
-12.7,1,1.005762
-12.8,1,1.01185
-12.9,1,1.016393
-13.0,1,1.02001
-13.1,1,1.034029
-13.2,1,1.064253
-13.3,1,1.091701
-13.4,1,1.093315
-13.5,1,1.122273
-13.6,1,1.124406
-13.7,1,1.127969
-13.8,1,1.131493
-13.9,1,1.134457
-14.0,1,1.137141
-14.1,1,1.140121
-14.2,1,1.149992
-14.3,1,1.161895
-14.4,1,1.163537
-14.5,1,1.165514
-14.6,1,1.174011
-14.7,1,1.185076
-14.8,1,1.197637
-14.9,1,1.21083
-15.0,1,1.212384
-15.1,1,1.214788
-15.2,1,1.217605
-15.3,1,1.219763
-15.4,1,1.222982
-15.5,1,1.246626
-15.6,1,1.249195
-15.7,1,1.251687
-15.8,1,1.255826
-15.9,1,1.260435
-16.0,1,1.265469
-16.1,1,1.268599
-16.2,1,1.271648
-16.3,1,1.294524
-16.4,1,1.304221
-16.5,1,1.306381
-16.6,1,1.323063
-16.7,1,1.3267
-16.8,1,1.334071
-16.9,1,1.339801
-17.0,1,1.342392
-17.1,1,1.354324
-17.2,1,1.363074
-17.3,1,1.365973
-17.4,1,1.37911
-17.5,1,1.386518
-17.6,1,1.388479
-17.7,1,1.41663
-17.8,1,1.41872
-17.9,1,1.434399
-18.0,1,1.440582
-18.1,1,1.442621
-18.2,1,1.44498
-18.3,1,1.448076
-26438.523975,1282,10.58863
0.558967,1,10.593956
0.838451,1,10.59647
1.117934,1,10.61494
1.397418,1,10.616597
1.676901,1,10.618535
1.956385,1,10.62043
2.235868,1,10.622309
2.515352,1,10.624684
2.794835,1,10.629293
3.074319,1,10.631686
3.353802,1,10.639124
3.633286,1,10.640519
3.912769,1,10.653403
4.192253,1,10.660448
4.471737,1,10.663564
4.75122,1,10.665878
5.030704,1,10.668599
5.310187,1,10.670026
5.589671,1,10.671896
5.869154,1,10.673784
6.148638,1,10.676403
6.428121,1,10.679842
6.707605,1,10.684468
6.987088,1,10.687341
