r,l,t
52333.439591,285,1.648999
0.904055,1,1.660418
1.356083,1,1.66214
1.808111,1,1.664315
2.260138,1,1.666108
2.712166,1,1.668728
3.164194,1,1.670688
3.616221,1,1.671997
4.068249,1,1.673257
4.520277,1,1.676583
4.972304,1,1.679033
5.424332,1,1.680695
5.87636,1,1.681966
6.328387,1,1.683936
6.780415,1,1.686533
7.232443,1,1.692299
7.68447,1,1.70346
8.136498,1,1.705859
8.588526,1,1.716472
9.040553,1,1.731221
9.492581,1,1.735092
9.944608,1,1.737662
10.396636,1,1.745341
10.848664,1,1.750312
11.300691,1,1.761222
11.752719,1,1.763043
12.204747,1,1.764335
12.656774,1,1.76916
13.108802,1,1.772647
13.56083,1,1.775723
14.012857,1,1.789019
14.464885,1,1.791449
14.916913,1,1.802443
15.36894,1,1.816354
15.820968,1,1.819102
16.272996,1,1.821293
16.725023,1,1.828565
17.177051,1,1.833197
17.629079,1,1.834434
18.081106,1,1.836242
18.533134,1,1.839021
18.985162,1,1.849343
19.437189,1,1.851159
19.889217,1,1.853128
20.341245,1,1.854364
20.793272,1,1.856673
21.2453,1,1.859137
21.697328,1,1.860355
22.149355,1,1.872519
22.601383,1,1.873767
23.053411,1,1.875392
23.505438,1,1.877178
23.957466,1,1.880397
24.409494,1,1.882878
24.861521,1,1.892641
25.313549,1,1.902952
25.765577,1,1.91474
26.217604,1,1.925978
26.669632,1,1.928515
27.12166,1,1.929707
27.573687,1,1.934368
28.025715,1,1.941985
28.477743,1,1.945162
28.92977,1,1.955293
29.381798,1,1.958817
29.833825,1,1.961481
30.285853,1,1.963783
30.737881,1,1.971446
31.189908,1,1.983382
31.641936,1,1.984982
32.093964,1,1.986589
32.545991,1,1.990501
32.998019,1,1.995514
33.450047,1,1.997088
33.902074,1,2.009965
34.354102,1,2.012116
34.80613,1,2.016197
35.258157,1,2.035183
35.710185,1,2.036943
36.162213,1,2.040144
36.61424,1,2.047939
37.066268,1,2.049517
37.518296,1,2.051644
37.970323,1,2.063655
38.422351,1,2.065411
38.874379,1,2.079205
39.326406,1,2.080439
39.778434,1,2.082915
40.230462,1,2.085442
40.682489,1,2.087399
41.134517,1,2.089152
41.586545,1,2.090884
42.038572,1,2.093045
42.4906,1,2.096173
42.942628,1,2.097946
43.394655,1,2.102805
43.846683,1,2.115969
44.298711,1,2.117796
44.750738,1,2.119434
45.202766,1,2.122046
45.654794,1,2.140426
46.106821,1,2.144521
46.558849,1,2.149886
47.010877,1,2.151868
47.462904,1,2.155031
47.914932,1,2.157061
48.366959,1,2.161271
48.818987,1,2.171711
49.271015,1,2.17334
49.723042,1,2.174966
50.17507,1,2.17659
50.627098,1,2.177844
51.079125,1,2.179809
51.531153,1,2.186693
51.983181,1,2.187904
52.435208,1,2.203263
52.887236,1,2.205036
53.339264,1,2.206997
53.791291,1,2.208695
54.243319,1,2.211599
54.695347,1,2.213191
55.147374,1,2.214957
55.599402,1,2.216693
56.05143,1,2.219019
56.503457,1,2.229641
56.955485,1,2.231465
57.407513,1,2.234354
57.85954,1,2.238657
58.311568,1,2.256318
58.763596,1,2.257536
59.215623,1,2.264101
59.667651,1,2.268457
60.119679,1,2.270884
60.571706,1,2.273571
61.023734,1,2.284717
61.475762,1,2.286503
61.927789,1,2.289022
62.379817,1,2.292149
62.831845,1,2.295599
63.283872,1,2.306584
63.7359,1,2.310193
64.187928,1,2.317643
11295.286821,569,4.994367
-0.2,1,5.003814
-0.3,1,5.017211
-0.4,1,5.018867
-0.5,1,5.020718
-0.6,1,5.022506
-0.7,1,5.039305
-0.8,1,5.044017
-0.9,1,5.052352
-1.0,1,5.054818
-1.1,1,5.057354
-1.2,1,5.058983
-1.3,1,5.069032
-1.4,1,5.071373
-1.5,1,5.090737
-1.6,1,5.092339
-1.7,1,5.096349
-1.8,1,5.098682
-1.9,1,5.102648
-2.0,1,5.118717
-2.1,1,5.12029
-2.2,1,5.132675
-2.3,1,5.143017
-2.4,1,5.161321
-2.5,1,5.16348
-2.6,1,5.165116
-2.7,1,5.166767
-2.8,1,5.169112
-2.9,1,5.170902
-3.0,1,5.173059
-3.1,1,5.178256
-3.2,1,5.17983
-3.3,1,5.181619
-3.4,1,5.184474
-3.5,1,5.186654
-3.6,1,5.198613
-3.7,1,5.200577
-3.8,1,5.215836
-3.9,1,5.217059
-4.0,1,5.222892
-4.1,1,5.227226
-4.2,1,5.242586
-4.3,1,5.243793
-4.4,1,5.256931
-4.5,1,5.259085
-4.6,1,5.269307
-4.7,1,5.270612
-4.8,1,5.27223
-4.9,1,5.273835
-5.0,1,5.276951
-5.1,1,5.279077
-5.2,1,5.289901
-5.3,1,5.313014
-5.4,1,5.314662
-5.5,1,5.316295
-5.6,1,5.318598
-5.7,1,5.320238
-5.8,1,5.322556
-5.9,1,5.324155
-6.0,1,5.325766
-6.1,1,5.327009
-6.2,1,5.328679
-6.3,1,5.340724
-6.4,1,5.34199
-6.5,1,5.344474
-6.6,1,5.346254
-6.7,1,5.350226
-6.8,1,5.35143
-6.9,1,5.355581
-7.0,1,5.369235
-7.1,1,5.371031
-7.2,1,5.383521
-7.3,1,5.394927
-7.4,1,5.396552
-7.5,1,5.398666
-7.6,1,5.407578
-7.7,1,5.410573
-7.8,1,5.412665
-7.9,1,5.414851
-8.0,1,5.416671
-8.1,1,5.426987
-8.2,1,5.428775
-8.3,1,5.4309
-8.4,1,5.432133
-8.5,1,5.434066
-8.6,1,5.436721
-8.7,1,5.439598
-8.8,1,5.44115
-8.9,1,5.44281
-9.0,1,5.444632
-9.1,1,5.454669
-9.2,1,5.457528
-9.3,1,5.459351
-9.4,1,5.46325
-9.5,1,5.473686
-9.6,1,5.475304
-9.7,1,5.47766
-9.8,1,5.480853
-9.9,1,5.498012
-10.0,1,5.501096
-10.1,1,5.50304
-10.2,1,5.506209
-10.3,1,5.508913
-10.4,1,5.515146
-10.5,1,5.517439
-10.6,1,5.51976
-10.7,1,5.529836
-10.8,1,5.531454
-10.9,1,5.532685
-11.0,1,5.535739
-11.1,1,5.538411
-11.2,1,5.541222
-11.3,1,5.543527
-11.4,1,5.545118
-11.5,1,5.557634
-11.6,1,5.558891
-11.7,1,5.561045
-11.8,1,5.563021
