r,l,t
206581.943029,778,6.399872
0.537388,1,6.404239
0.806082,1,6.406956
1.074775,1,6.411575
1.343469,1,6.416102
1.612163,1,6.418518
1.880857,1,6.428801
2.149551,1,6.43084
2.418245,1,6.432829
2.686939,1,6.455588
2.955632,1,6.457629
3.224326,1,6.459591
3.49302,1,6.465576
3.761714,1,6.467943
4.030408,1,6.484358
4.299102,1,6.497974
4.567796,1,6.509473
4.836489,1,6.511657
5.105183,1,6.513855
5.373877,1,6.518368
5.642571,1,6.528746
5.911265,1,6.530943
6.179959,1,6.553936
6.448653,1,6.576488
6.717347,1,6.578657
6.98604,1,6.580823
7.254734,1,6.582815
7.523428,1,6.585018
7.792122,1,6.587211
8.060816,1,6.589734
8.32951,1,6.593472
8.598204,1,6.595875
8.866897,1,6.597849
9.135591,1,6.599839
9.404285,1,6.601964
9.672979,1,6.604842
9.941673,1,6.608619
10.210367,1,6.611877
10.479061,1,6.614344
10.747754,1,6.624943
11.016448,1,6.627704
11.285142,1,6.634364
11.553836,1,6.63956
11.82253,1,6.652728
12.091224,1,6.656439
12.359918,1,6.659188
12.628611,1,6.662297
12.897305,1,6.663934
13.165999,1,6.671071
13.434693,1,6.674194
13.703387,1,6.676085
13.972081,1,6.686527
14.240775,1,6.688163
14.509468,1,6.691604
14.778162,1,6.695705
15.046856,1,6.713143
15.31555,1,6.716099
15.584244,1,6.727211
15.852938,1,6.728862
16.121632,1,6.741493
16.390326,1,6.744016
16.659019,1,6.746352
16.927713,1,6.75355
17.196407,1,6.758676
17.465101,1,6.761037
17.733795,1,6.773107
18.002489,1,6.774744
18.271183,1,6.776905
18.539876,1,6.779074
18.80857,1,6.781944
19.077264,1,6.784811
19.345958,1,6.786917
19.614652,1,6.799206
19.883346,1,6.800846
20.15204,1,6.802845
20.420733,1,6.805188
20.689427,1,6.809515
20.958121,1,6.82004
21.226815,1,6.83078
21.495509,1,6.835916
21.764203,1,6.839447
22.032897,1,6.843725
22.30159,1,6.848261
22.570284,1,6.860333
22.838978,1,6.861966
23.107672,1,6.86487
23.376366,1,6.876566
23.64506,1,6.87965
23.913754,1,6.890298
24.182447,1,6.894316
24.451141,1,6.897897
24.719835,1,6.902001
24.988529,1,6.918687
25.257223,1,6.920726
25.525917,1,6.923138
25.794611,1,6.927038
26.063305,1,6.930883
26.331998,1,6.934772
26.600692,1,6.949636
26.869386,1,6.952436
27.13808,1,6.959998
27.406774,1,6.962193
27.675468,1,6.9783
27.944162,1,6.989418
28.212855,1,6.991901
28.481549,1,6.994137
28.750243,1,7.006535
29.018937,1,7.008907
29.287631,1,7.010552
29.556325,1,7.024626
29.825019,1,7.026863
30.093712,1,7.028832
30.362406,1,7.031161
30.6311,1,7.03405
30.899794,1,7.036954
31.168488,1,7.040342
31.437182,1,7.04322
31.705876,1,7.045898
31.974569,1,7.049491
32.243263,1,7.052935
32.511957,1,7.065011
32.780651,1,7.067178
33.049345,1,7.069228
33.318039,1,7.072147
33.586733,1,7.090621
33.855426,1,7.092278
34.12412,1,7.09639
34.392814,1,7.102181
34.661508,1,7.104331
34.930202,1,7.106978
35.198896,1,7.109331
35.46759,1,7.111335
35.736284,1,7.112976
36.004977,1,7.116867
36.273671,1,7.119757
36.542365,1,7.130424
36.811059,1,7.132986
37.079753,1,7.145463
37.348447,1,7.157322
37.617141,1,7.159496
37.885834,1,7.16186
38.154528,1,7.164531
38.423222,1,7.167027
38.691916,1,7.168983
38.96061,1,7.171681
39.229304,1,7.174285
39.497998,1,7.176271
39.766691,1,7.18724
40.035385,1,7.18947
40.304079,1,7.192714
40.572773,1,7.194712
40.841467,1,7.198679
41.110161,1,7.217349
41.378855,1,7.219082
41.647548,1,7.226029
41.916242,1,7.230659
42.184936,1,7.234795
42.45363,1,7.237361
42.722324,1,7.247876
42.991018,1,7.250073
43.259712,1,7.252199
43.528405,1,7.254709
43.797099,1,7.257718
44.065793,1,7.261494
44.334487,1,7.271873
44.603181,1,7.273528
44.871875,1,7.287931
45.140569,1,7.298513
45.409263,1,7.3073
