r,l,t
-0.123873,1,0.073089
-12.152431,28,0.109232
-0.473415,1,0.126483
-0.489212,1,0.144447
-0.820695,1,0.16151
-1.387305,3,0.179817
9.762745,31,0.217222
3.135845,22,0.248225
-0.062333,1,0.265445
-11.908849,42,0.308068
-3.750224,12,0.332328
-21.882622,37,0.372645
2.128902,3,0.391022
-0.575976,1,0.408127
-18.482324,28,0.443468
-0.638407,1,0.46077
12.251413,27,0.495347
-0.224678,2,0.513011
-2.565187,25,0.545767
-1.063201,3,0.563975
0.127512,7,0.584595
0.166874,1,0.60167
3.163578,14,0.62762
1.656328,21,0.656801
7.529227,10,0.68013
-0.957582,4,0.699169
0.020933,1,0.716378
0.825391,3,0.734519
1.107773,28,0.817207
-0.124779,1,0.834502
7.993117,41,0.876676
-0.474668,1,0.893734
28.122732,39,0.935405
-0.166552,2,0.953084
-7.444223,18,0.980472
-1.093622,1,0.997641
0.392685,1,1.014689
1.632195,14,1.039959
-0.330858,2,1.057917
-7.175807,24,1.089837
-0.934836,29,1.125468
0.517351,2,1.143356
-15.361999,39,1.185223
0.248053,4,1.203966
0.968732,30,1.239238
-1.062648,2,1.25702
-21.393518,41,1.298698
-0.298629,2,1.316399
0.661885,1,1.333451
0.525271,3,1.351777
-0.003463,3,1.370196
3.585949,27,1.404747
-11.949374,30,1.440297
-1.416347,4,1.459468
2.311534,26,1.492635
-0.624362,4,1.511774
1.600496,26,1.545628
-1.228499,2,1.563551
-1.189862,22,1.594282
-17.397529,31,1.63077
-0.35687,1,1.647987
-4.724393,9,1.670501
-0.325993,1,1.687544
4.028003,21,1.71706
-8.100721,39,1.758141
-3.909377,23,1.78962
-0.671876,5,1.809016
0.025714,1,1.826546
3.479682,25,1.859229
-10.298134,37,1.89917
-1.141927,38,1.93981
-11.263133,38,1.98151
-1.328579,10,2.004183
-0.035177,1,2.021275
-4.528007,20,2.050447
-0.290929,2,2.068406
-4.688197,28,2.105486
-26.632853,34,2.14355
-1.037154,3,2.161856
0.024348,1,2.178899
-1.659322,17,2.206968
-0.123216,3,2.225321
2.918313,30,2.261061
0.272669,1,2.278258
-0.483836,2,2.296122
-0.820695,1,2.314217
-0.041215,3,2.332966
2.045965,33,2.370573
-0.12399,25,2.403512
-1.794058,11,2.427137
-9.386671,35,2.46679
1.559744,8,2.489042
17.752492,38,2.529152
-1.876344,2,2.54696
0.376929,1,2.564116
13.585699,31,2.601265
0.437331,1,2.618632
12.614816,24,2.650803
-0.321548,2,2.66868
10.169502,25,2.701548
-0.272503,4,2.720552
-0.043881,3,2.738924
-0.363719,2,2.756593
-3.144258,19,2.785713
-4.485435,19,2.814161
-3.212084,19,2.842678
-1.926793,1,2.859822
0.015937,4,2.878556
0.825391,3,2.896732
-6.755902,31,2.933325
-0.076196,4,2.952103
20.723804,41,2.99434
0.275418,1,3.011619
8.079408,37,3.052335
-0.032654,1,3.06938
0.927139,13,3.094521
-1.093622,1,3.111599
-0.5917,1,3.128564
0.366712,13,3.153679
0.13132,2,3.171299
-6.881889,19,3.199767
4.433589,33,3.239726
-0.819559,2,3.257505
-16.495652,40,3.29971
-0.462254,1,3.316835
5.815754,23,3.348758
-1.062648,2,3.366337
-7.684609,34,3.404477
-0.301406,1,3.421568
-0.941373,3,3.439923
-0.8426,1,3.456967
1.019817,3,3.475279
0.056962,28,3.509791
-0.259048,23,3.540863
-0.156351,4,3.559927
0.866365,23,3.591147
-1.892771,1,3.608359
-1.976336,26,3.641548
-1.201143,2,3.659342
-10.798123,28,3.693916
-0.381948,34,3.731675
-0.353326,2,3.749728
-7.000167,17,3.776533
0.126445,1,3.793633
-0.009147,16,3.820777
-10.523058,40,4.914849
5.607609,25,4.948851
-0.646609,3,4.9671
0.025714,1,4.984233
8.763638,24,5.016204
-9.599954,36,5.057301
-13.480485,31,5.094631
21.150491,39,5.136284
-0.824004,7,5.157054
-0.163164,3,5.175268
0.43028,14,5.201276
0.090548,2,5.218927
-5.129015,30,5.255143
-2.228521,36,5.294574
-1.050283,2,5.312177
-0.224597,1,5.329393
-6.138429,18,5.357571
-0.123873,1,5.374766
-13.386135,25,5.407879
-0.473415,1,5.425106
0.288435,1,5.442167
0.493686,4,5.461388
0.629395,3,5.480055
2.061376,34,5.519192
-2.240841,28,5.553522
1.997887,4,5.572861
-13.047162,40,5.682315
-2.854877,10,5.70587
-16.794609,34,5.744455
2.127228,3,5.76301
0.376929,1,5.780297
2.768575,28,5.815235
0.437331,1,5.832366
9.615158,23,5.863918
0.024429,2,5.881523
-1.490157,23,5.91357
0.86513,3,5.931976
-0.224081,2,5.94961
-0.367408,1,5.966725
-3.34715,20,5.996333
-4.105987,18,6.024826
-1.164914,11,6.048423
-1.926793,1,6.065514
0.020933,1,6.08263
0.851326,1,6.10004
-11.917504,31,6.137583
-0.124779,1,6.154772
-18.549336,36,6.195303
0.275418,1,6.212529
-10.961892,40,6.255083
-0.033581,2,6.272723
-2.900929,18,6.30057
0.891637,1,6.317664
0.392685,1,6.33469
-2.492781,23,6.365082
-0.334072,1,6.382206
-8.874131,18,6.409719
-2.471652,33,6.447594
0.618121,2,6.46529
-16.862648,38,6.506139
0.262979,1,6.523277
4.863768,28,6.557331
0.851251,3,6.575526
-1.460626,38,6.616052
0.101004,1,6.633085
-0.852826,2,6.650679
-0.832456,2,6.668261
0.566274,2,6.686067
-8.426551,26,6.718953
5.555914,24,6.750454
0.93238,3,6.768778
0.851404,21,6.798908
1.69636,1,6.816002
-1.240654,22,6.846519
0.911478,3,6.86467
0.981864,19,6.893615
-3.367096,29,6.929497
-0.35687,1,6.946605
4.007972,10,6.969132
-0.325993,1,6.986235
-0.66093,19,7.014816
-0.56401,40,7.05721
-9.384302,23,7.088957
0.445517,3,7.107136
-0.225966,1,7.124219
2.086592,28,7.158195
-11.290562,35,7.197652
9.055992,30,7.234045
4.181366,42,7.277193
2.062921,8,7.298565
-0.035177,1,7.315759
-5.486053,18,7.344006
-0.280267,6,7.363813
0.799607,28,7.399058
-20.223713,34,7.43646
-1.050283,2,7.454105
0.022635,2,7.471909
-5.740251,16,7.498991
-0.123873,1,7.516185
-1.742768,27,7.550886
0.272669,1,7.568089
-0.489212,1,7.585133
-0.912111,2,7.602943
-1.38764,3,7.621326
-12.403314,29,7.657214
6.299217,27,7.690843
-1.621792,4,7.709731
-7.886474,37,7.750512
-1.684095,11,7.774068
-14.341612,34,7.812561
0.433657,6,7.83291
0.363866,3,7.851083
0.508746,27,7.885614
-0.638407,1,7.902808
-2.418358,25,7.936154
-0.076211,2,7.953974
0.366239,25,7.987146
-1.090185,1,8.00433
-2.498305,4,8.023645
-0.367408,1,8.040934
-2.789906,18,8.069298
-2.499374,17,8.09679
-1.655876,15,8.123833
-1.926793,1,8.142198
0.020933,1,8.159665
0.851326,1,8.176968
3.090821,30,8.213887
-0.075171,1,8.232158
-4.71076,42,8.276292
0.275418,1,8.293448
-25.100444,40,8.335657
-0.032654,1,8.352765
2.578439,12,8.377431
-0.175938,2,8.395285
0.392685,1,8.412386
6.085393,17,8.439978
0.134541,1,8.457076
-3.512221,16,8.48392
-7.900118,30,8.520208
-0.829673,1,8.537426
7.088921,37,8.578092
-0.462254,1,8.595245
-19.27689,24,8.627181
-0.245268,2,8.645088
7.269846,35,9.705743
0.101004,1,9.723279
0.651321,2,9.741206
0.644087,1,9.758717
1.036992,2,9.776606
14.071825,28,9.811643
-13.959887,24,9.843923
-1.323462,6,9.864313
0.953455,26,9.897211
1.69636,1,9.914344
-6.6702,21,9.944314
0.940395,1,9.961448
10.483451,28,9.995706
-4.033762,31,10.031814
0.156357,1,10.049043
2.668388,13,10.073687
-0.325993,1,10.090693
-4.178738,16,10.118225
-18.951482,41,10.161839
4.778627,27,10.195829
0.461039,1,10.213103
0.025714,1,10.230177
-6.874011,18,10.258494
20.373669,38,10.299165
-1.094988,36,10.339074
-6.893031,39,10.380473
0.464421,5,10.400255
-0.036962,3,10.418383
-3.67486,17,10.445471
0.093212,1,10.462609
10.049028,34,10.50062
-9.659383,32,10.537496
-1.063415,1,10.554645
-0.224597,1,10.571779
2.952173,15,10.598408
-0.123873,1,10.61566
-6.031891,30,10.651767
-0.468258,2,10.669401
-0.483836,2,10.687069
0.612271,2,10.704703
-1.489978,3,10.72332
17.000548,36,10.762633
-0.626754,24,10.79486
0.529568,6,10.815425
14.322619,40,10.857373
1.57737,8,10.879119
8.250179,33,10.916738
0.086307,3,10.935241
0.376929,1,10.952284
-2.317372,29,10.987761
-0.638407,1,11.005
-3.32042,26,11.038591
-1.520299,5,11.05861
-12.043756,27,11.092975
0.892167,1,11.110052
-0.053302,1,11.127083
0.166874,1,11.144065
-7.956212,24,11.175868
-3.857316,17,11.203877
-1.110866,14,11.229741
0.425442,4,11.248861
-0.221175,1,11.26605
-0.269769,2,11.283885
-14.845288,27,11.317904
-0.124779,1,11.334993
-3.311297,42,11.377807
-0.469531,2,11.395531
18.582852,38,11.436682
-0.032654,1,11.453847
-5.419639,22,11.483407
0.864087,3,11.501609
-0.5917,1,11.518698
2.411454,12,11.543235
-0.330858,2,11.560822
4.093231,12,11.585518
2.954341,35,11.623863
-0.809452,3,11.642013
-5.250784,42,11.684523
0.258002,2,11.702222
1.666765,30,11.737711
0.877903,1,11.75478
-13.338362,34,11.870172
-0.301406,1,11.887587
-0.852826,2,11.905428
0.633922,2,11.92316
-1.348815,1,11.940288
3.363276,20,11.9702
5.452844,24,12.002261
2.015992,2,12.020072
