r,l,t
56574.126732,1937,12.578296
-0.026824,1,12.580528
-0.040235,1,12.583132
-0.053647,1,12.59217
-0.067059,1,12.594849
-0.080471,1,12.605974
-0.093883,1,12.607962
-0.107295,1,12.609531
-0.120706,1,12.61315
-0.134118,1,12.616433
-0.14753,1,12.619046
-0.160942,1,12.634281
-0.174354,1,12.636817
-0.187766,1,12.64037
-0.201177,1,12.644243
-0.214589,1,12.65222
-0.228001,1,12.6645
-0.241413,1,12.666191
-0.254825,1,12.686337
-0.268236,1,12.698093
-0.281648,1,12.700203
-0.29506,1,12.713509
-0.308472,1,12.725546
-0.321884,1,12.728039
-0.335296,1,12.740985
-0.348707,1,12.742961
-0.362119,1,12.744891
-0.375531,1,12.756273
-0.388943,1,12.761751
-0.402355,1,12.767961
-0.415767,1,12.770283
-0.429178,1,12.772441
-0.44259,1,12.775451
-0.456002,1,12.788012
-0.469414,1,12.789985
-0.482826,1,12.795483
-0.496238,1,12.797157
-0.509649,1,12.799101
-0.523061,1,12.80103
-0.536473,1,12.803502
-0.549885,1,12.805434
-0.563297,1,12.807351
-0.576708,1,12.809434
-0.59012,1,12.811334
-0.603532,1,12.813805
-0.616944,1,12.816431
-0.630356,1,12.821141
-0.643768,1,12.831801
-0.657179,1,12.833926
-0.670591,1,12.844779
-0.684003,1,12.846725
-0.697415,1,12.848659
-0.710827,1,12.850563
-0.724239,1,12.852756
-0.73765,1,12.863344
-0.751062,1,12.866173
-0.764474,1,12.869943
-0.777886,1,12.87204
-0.791298,1,12.874141
-0.804709,1,12.876613
-0.818121,1,12.879244
-0.831533,1,12.882567
-0.844945,1,12.896112
-0.858357,1,12.900328
-0.871769,1,12.903535
-0.88518,1,12.910743
-0.898592,1,12.913619
-0.912004,1,12.916091
-0.925416,1,12.918719
-0.938828,1,12.920632
-0.95224,1,12.931277
-0.965651,1,12.933565
-0.979063,1,12.935498
-0.992475,1,12.937783
-1.005887,1,12.949188
-1.019299,1,12.95294
-1.032711,1,12.957724
-1.046122,1,12.96016
-1.059534,1,12.975242
-1.072946,1,12.977392
-1.086358,1,12.980775
-1.09977,1,13.00144
-1.113181,1,13.003753
-1.126593,1,13.014815
-1.140005,1,13.016552
-1.153417,1,13.018488
-1.166829,1,13.020059
-1.180241,1,13.02163
-1.193652,1,13.023196
-1.207064,1,13.0339
-1.220476,1,13.036065
-1.233888,1,13.038051
-1.2473,1,13.04008
-1.260712,1,13.051883
-1.274123,1,13.053944
-1.287535,1,13.056048
-1.300947,1,13.059096
-1.314359,1,13.063671
-1.327771,1,13.065955
-1.341182,1,13.069468
-1.354594,1,13.072086
-1.368006,1,13.07529
-1.381418,1,13.087794
-1.39483,1,13.089921
-1.408242,1,13.092167
-1.421653,1,13.094785
-1.435065,1,13.106379
-1.448477,1,13.108328
-1.461889,1,13.110777
-1.475301,1,13.112886
-1.488713,1,13.116233
-1.502124,1,13.118852
-1.515536,1,14.073874
-1.528948,1,14.079411
-1.54236,1,14.083145
-1.555772,1,14.094486
-1.569184,1,14.096905
-1.582595,1,14.099107
-1.596007,1,14.102128
-1.609419,1,14.123377
-1.622831,1,14.125357
-1.636243,1,14.128045
-1.649654,1,14.130978
-1.663066,1,14.133107
-1.676478,1,14.152396
-1.68989,1,14.154558
-1.703302,1,14.16793
-1.716714,1,14.179027
-1.730125,1,14.180651
-1.743537,1,14.182978
-1.756949,1,14.186119
-1.770361,1,14.189735
-1.783773,1,14.200937
-1.797185,1,14.212735
-1.810596,1,14.235983
-1.824008,1,14.238068
-1.83742,1,14.240024
-1.850832,1,14.251068
-1.864244,1,14.253427
-1.877655,1,14.255002
-1.891067,1,14.265834
-1.904479,1,14.267439
-1.917891,1,14.269172
-1.931303,1,14.271134
-1.944715,1,14.275134
-1.958126,1,14.277576
-1.971538,1,14.283939
-1.98495,1,14.28713
-1.998362,1,14.299782
-2.011774,1,14.30215
-2.025186,1,14.325127
-2.038597,1,14.327274
-2.052009,1,14.329733
-2.065421,1,14.350634
-2.078833,1,14.352801
-2.092245,1,14.354906
-2.105657,1,14.359624
-2.119068,1,14.371091
-2.13248,1,14.373612
-2.145892,1,14.376244
-2.159304,1,14.378174
-2.172716,1,14.380238
-2.186127,1,14.382544
-2.199539,1,14.386095
-2.212951,1,14.390132
-2.226363,1,14.402598
-2.239775,1,14.405543
-2.253187,1,14.41069
-2.266598,1,14.417565
-2.28001,1,14.421804
-2.293422,1,14.432623
-2.306834,1,14.434736
-2.320246,1,14.436706
-2.333658,1,14.439535
-2.347069,1,14.441456
-2.360481,1,14.444141
-2.373893,1,14.447305
-2.387305,1,14.449572
-2.400717,1,14.45318
-2.414128,1,14.456352
-2.42754,1,14.468187
-2.440952,1,14.470617
-2.454364,1,14.472745
-2.467776,1,14.474326
-2.481188,1,14.496616
-2.494599,1,14.499146
-2.508011,1,14.501766
-2.521423,1,14.503686
-2.534835,1,14.505817
-2.548247,1,14.507894
-2.561659,1,14.511205
-2.57507,1,14.514069
-2.588482,1,14.51621
-2.601894,1,14.53156
-2.615306,1,14.537969
-2.628718,1,14.540127
-2.64213,1,14.543872
-2.655541,1,14.5457
-2.668953,1,14.549231
-2.682365,1,14.563845
-2.695777,1,14.565807
-2.709189,1,14.567887
-2.7226,1,14.578631
-2.736012,1,14.58696
-2.749424,1,14.591372
-2.762836,1,14.594787
-2.776248,1,14.597079
-2.78966,1,14.608666
-2.803071,1,14.610243
-2.816483,1,14.612625
-2.829895,1,14.614897
-2.843307,1,14.616842
-2.856719,1,14.619825
-2.870131,1,14.622441
-2.883542,1,14.625581
-2.896954,1,14.628201
-2.910366,1,14.631588
-2.923778,1,14.634372
-2.93719,1,14.64505
-2.950601,1,14.647134
-2.964013,1,14.649248
-2.977425,1,14.651169
-2.990837,1,14.653079
-3.004249,1,14.655565
-3.017661,1,14.657123
-3.031072,1,14.661884
-3.044484,1,14.665775
-3.057896,1,14.668427
-3.071308,1,14.682587
-3.08472,1,14.684561
-3.098132,1,14.687206
-3.111543,1,14.690201
-3.124955,1,14.69392
-3.138367,1,14.696234
-3.151779,1,14.698878
-3.165191,1,14.701677
-3.178602,1,14.703766
-3.192014,1,14.706221
-3.205426,1,14.719053
-3.218838,1,14.721186
-3.23225,1,14.731971
-3.245662,1,14.733563
-17901.773209,1453,22.66915
-0.2,1,22.670867
-0.3,1,22.673137
-0.4,1,22.68385
-0.5,1,22.68543
-0.6,1,22.687514
-0.7,1,22.689697
-0.8,1,22.693962
-0.9,1,22.697656
-1.0,1,22.702919
-1.1,1,22.704837
-1.2,1,22.716748
-1.3,1,22.727907
-1.4,1,22.733692
-1.5,1,22.743339
