r,l,t
47683.224734,1507,9.851801
-0.026824,1,9.854387
-0.040235,1,9.864866
-0.053647,1,9.878224
-0.067059,1,9.879829
-0.080471,1,9.881825
-0.093883,1,9.88386
-0.107295,1,9.893011
-0.120706,1,9.895365
-0.134118,1,9.897512
-0.14753,1,9.89946
-0.160942,1,9.901988
-0.174354,1,9.915551
-0.187766,1,9.917541
-0.201177,1,9.919459
-0.214589,1,9.93036
-0.228001,1,9.944174
-0.241413,1,9.946567
-0.254825,1,9.949273
-0.268236,1,9.951576
-0.281648,1,9.953573
-0.29506,1,9.973061
-0.308472,1,9.975422
-0.321884,1,9.978756
-0.335296,1,9.981954
-0.348707,1,9.984638
-0.362119,1,9.99992
-0.375531,1,10.002476
-0.388943,1,10.025481
-0.402355,1,10.028404
-0.415767,1,10.030844
-0.429178,1,10.049586
-0.44259,1,10.052569
-0.456002,1,10.062461
-0.469414,1,10.067152
-0.482826,1,10.078133
-0.496238,1,10.081212
-0.509649,1,10.091312
-0.523061,1,10.105311
-0.536473,1,10.107422
-0.549885,1,10.10939
-0.563297,1,10.1206
-0.576708,1,10.125995
-0.59012,1,10.127582
-0.603532,1,10.133411
-0.616944,1,10.135908
-0.630356,1,10.138772
-0.643768,1,10.141101
-0.657179,1,10.153806
-0.670591,1,10.155824
-0.684003,1,10.161394
-0.697415,1,10.163876
-0.710827,1,10.166377
-0.724239,1,10.169318
-0.73765,1,10.171454
-0.751062,1,10.173472
-0.764474,1,10.175635
-0.777886,1,10.17779
-0.791298,1,10.179994
-0.804709,1,10.182613
-0.818121,1,10.184766
-0.831533,1,10.188392
-0.844945,1,10.191149
-0.858357,1,10.202009
-0.871769,1,10.20423
-0.88518,1,10.215151
-0.898592,1,10.217313
-0.912004,1,10.376889
-0.925416,1,10.379026
-0.938828,1,10.390456
-0.95224,1,10.392127
-0.965651,1,10.394862
-0.979063,1,10.397371
-0.992475,1,10.400291
-1.005887,1,10.403516
-1.019299,1,10.406626
-1.032711,1,10.410098
-1.046122,1,10.423798
-1.059534,1,10.428091
-1.072946,1,10.436521
-1.086358,1,10.439724
-1.09977,1,10.452807
-1.113181,1,10.455191
-1.126593,1,10.45715
-1.140005,1,10.459581
-1.153417,1,10.471032
-1.166829,1,10.47461
-1.180241,1,10.481838
-1.193652,1,10.484129
-1.207064,1,10.48663
-1.220476,1,10.498613
-1.233888,1,10.500785
-1.2473,1,10.504278
-1.260712,1,10.524481
-1.274123,1,10.536447
-1.287535,1,10.53867
-1.300947,1,10.540778
-1.314359,1,10.551404
-1.327771,1,10.553012
-1.341182,1,10.555091
-1.354594,1,10.556974
-1.368006,1,10.559117
-1.381418,1,10.57123
-1.39483,1,10.573232
-1.408242,1,10.575425
-1.421653,1,10.578474
-1.435065,1,10.583067
-1.448477,1,10.585411
-1.461889,1,10.602405
-1.475301,1,10.604758
-1.488713,1,10.607037
-1.502124,1,10.609135
-1.515536,1,10.611767
-1.528948,1,10.622713
-1.54236,1,10.624316
-1.555772,1,10.62623
-1.569184,1,10.63762
-1.582595,1,10.648218
-1.596007,1,10.650556
-1.609419,1,10.652997
-1.622831,1,10.656144
-1.636243,1,10.662953
-1.649654,1,10.67841
-1.663066,1,10.680428
-1.676478,1,10.68315
-1.68989,1,10.685467
-1.703302,1,10.687626
