r,l,t
-11639.247569,1617,12.63611
-2.817719,1,12.640107
-4.226579,1,12.64348
-5.635438,1,12.654759
-7.044298,1,12.657497
-8.453158,1,12.680902
-9.862017,1,12.683578
-11.270877,1,12.686099
-12.679736,1,12.689363
-14.088596,1,12.702479
-15.497455,1,12.714696
-16.906315,1,12.737396
-18.315175,1,12.740098
-19.724034,1,12.742606
-21.132894,1,12.754212
-22.541753,1,12.757116
-23.950613,1,12.759555
-25.359473,1,12.770508
-26.768332,1,12.772808
-28.177192,1,12.775309
-29.586051,1,12.783944
-30.994911,1,12.787921
-32.403771,1,12.791695
-33.81263,1,12.804875
-35.22149,1,12.807888
-36.630349,1,12.822656
-38.039209,1,12.825327
-39.448068,1,12.836572
-40.856928,1,12.840497
-42.265788,1,12.861421
-43.674647,1,12.864173
-45.083507,1,12.866826
-46.492366,1,12.868976
-47.901226,1,12.872151
-49.310086,1,12.876242
-50.718945,1,12.888216
-52.127805,1,12.89128
-53.536664,1,12.894344
-54.945524,1,12.89706
-56.354384,1,12.899545
-57.763243,1,12.902385
-59.172103,1,12.906599
-60.580962,1,12.909074
-61.989822,1,12.913367
-63.398682,1,12.926474
-64.807541,1,12.929964
-66.216401,1,12.935459
-67.62526,1,12.945709
-69.03412,1,12.957141
-70.442979,1,12.95971
-71.851839,1,12.962209
-73.260699,1,12.965938
-74.669558,1,12.969153
-76.078418,1,12.972999
-77.487277,1,12.975673
-78.896137,1,12.980121
-80.304997,1,12.984198
-81.713856,1,12.995954
-83.122716,1,12.998927
-84.531575,1,13.001736
-85.940435,1,13.024755
-87.349295,1,13.027652
-88.758154,1,13.030134
-90.167014,1,13.032999
-91.575873,1,13.035802
-92.984733,1,13.038454
-94.393592,1,13.041122
-95.802452,1,13.044842
-97.211312,1,13.048213
-98.620171,1,13.050881
-100.029031,1,13.066923
-101.43789,1,13.073831
-102.84675,1,13.076867
-104.25561,1,13.080944
-105.664469,1,13.08487
-107.073329,1,13.088068
-108.482188,1,13.092484
-109.891048,1,13.094637
-111.299908,1,13.10633
-112.708767,1,13.108872
-114.117627,1,13.111526
-115.526486,1,13.122913
-116.935346,1,13.125234
-118.344205,1,13.127899
-119.753065,1,13.135891
-121.161925,1,13.141836
-122.570784,1,13.145765
-123.979644,1,13.157895
-125.388503,1,13.161334
-126.797363,1,13.164528
-128.206223,1,13.166692
-129.615082,1,13.170947
-131.023942,1,13.177549
-132.432801,1,13.180404
-133.841661,1,13.192469
-135.250521,1,13.194636
-136.65938,1,13.196827
-138.06824,1,13.199512
-139.477099,1,13.202364
-140.885959,1,13.205432
-142.294819,1,13.208065
-143.703678,1,13.211828
-145.112538,1,13.214691
-146.521397,1,13.217544
-147.930257,1,13.220399
-149.339116,1,13.224118
-150.747976,1,13.227437
-152.156836,1,13.242154
-153.565695,1,13.244681
-154.974555,1,13.247896
-156.383414,1,13.251461
-157.792274,1,13.25576
-159.201134,1,13.258752
-160.609993,1,13.26196
-162.018853,1,13.265368
-163.427712,1,13.26806
-164.836572,1,13.271119
-166.245432,1,13.275214
-167.654291,1,13.286793
-169.063151,1,13.289501
-170.47201,1,13.300827
-171.88087,1,13.303352
-173.289729,1,13.305859
-174.698589,1,13.313827
-176.107449,1,13.31757
-177.516308,1,13.324294
-178.925168,1,13.326809
-180.334027,1,13.338438
-181.742887,1,13.340983
-183.151747,1,13.35245
-184.560606,1,13.355357
-185.969466,1,13.35803
-187.378325,1,13.360557
-188.787185,1,13.363411
-190.196045,1,13.366075
-191.604904,1,13.368572
-193.013764,1,13.372403
-194.422623,1,13.375982
-195.831483,1,13.380307
-197.240342,1,13.396435
-198.649202,1,13.398975
-200.058062,1,13.401145
-201.466921,1,13.403775
-202.875781,1,13.415501
-204.28464,1,13.417685
-205.6935,1,13.419866
-207.10236,1,13.442927
-208.511219,1,13.445482
-209.920079,1,13.448282
-211.328938,1,13.451522
-212.737798,1,13.454202
-214.146658,1,13.457758
-215.555517,1,13.461516
-216.964377,1,13.466707
-218.373236,1,13.470181
-219.782096,1,13.472692
-221.190955,1,13.483981
-222.599815,1,13.486714
-224.008675,1,13.489594
-225.417534,1,13.512212
-226.826394,1,13.514796
-228.235253,1,13.531212
-229.644113,1,13.543117
-231.052973,1,13.547617
-232.461832,1,13.550677
-233.870692,1,13.557623
-235.279551,1,13.562052
-236.688411,1,13.566284
-238.097271,1,13.578926
-239.50613,1,13.583562
-240.91499,1,13.586275
-242.323849,1,13.59017
-243.732709,1,13.593195
-245.141569,1,13.607614
-246.550428,1,13.610128
-247.959288,1,13.621428
-249.368147,1,13.623578
-250.777007,1,13.625898
-252.185866,1,13.628403
-253.594726,1,13.646532
-255.003586,1,13.655655
-256.412445,1,13.662755
-257.821305,1,13.674744
-259.230164,1,13.679064
-260.639024,1,13.691825
-262.047884,1,13.703529
-263.456743,1,13.707146
-264.865603,1,13.711806
-266.274462,1,13.717328
-267.683322,1,13.722094
-269.092182,1,13.736181
-270.501041,1,13.739777
-271.909901,1,13.762519
-273.31876,1,13.765273
-274.72762,1,13.767543
-276.136479,1,13.770072
-277.545339,1,13.772779
-278.954199,1,13.775461
-280.363058,1,13.777953
-281.771918,1,13.780813
-283.180777,1,13.783451
-284.589637,1,13.7863
-285.998497,1,13.788434
-287.407356,1,13.791118
-288.816216,1,13.795061
-290.225075,1,13.797727
-291.633935,1,13.802998
-293.042795,1,14.078781
-294.451654,1,14.082018
-295.860514,1,14.093552
-297.269373,1,14.096113
-298.678233,1,14.098807
-300.087092,1,14.110589
-301.495952,1,14.113227
-302.904812,1,14.115714
-304.313671,1,14.118255
-305.722531,1,14.121136
-307.13139,1,14.124
-308.54025,1,14.128273
-309.94911,1,14.131903
-311.357969,1,14.137803
-312.766829,1,14.140309
-314.175688,1,14.152956
-315.584548,1,14.164787
-316.993408,1,14.167696
-318.402267,1,14.173399
-319.811127,1,14.183564
-321.219986,1,14.196076
-322.628846,1,14.202496
-324.037706,1,14.206061
-325.446565,1,14.224147
-326.855425,1,14.233186
-328.264284,1,14.23573
-329.673144,1,14.247211
-331.082003,1,14.259596
-332.490863,1,14.26214
-333.899723,1,14.265113
-335.308582,1,14.26796
-336.717442,1,14.270457
-338.126301,1,14.273105
-339.535161,1,14.275795
-340.944021,1,14.287437
-342.35288,1,14.291191
-343.76174,1,14.298626
-345.170599,1,14.316429
-346.579459,1,14.319054
-347.988319,1,14.325796
-349.397178,1,14.329013
-350.806038,1,14.332233
-352.214897,1,14.337625
-353.623757,1,14.339798
-355.032616,1,14.351441
-356.441476,1,14.353993
-357.850336,1,14.362874
-359.259195,1,14.365165
-360.668055,1,14.369801
-362.076914,1,14.372324
-363.485774,1,14.376175
-364.894634,1,14.38752
-366.303493,1,14.39935
-367.712353,1,14.411523
-369.121212,1,14.435048
-370.530072,1,14.437632
-371.938932,1,14.440169
-373.347791,1,14.442337
-374.756651,1,14.454213
-376.16551,1,14.456541
-377.57437,1,14.458726
-378.983229,1,14.461589
-380.392089,1,14.464257
-381.800949,1,14.466757
-383.209808,1,14.469251
-384.618668,1,14.471495
-386.027527,1,14.473988
-387.436387,1,14.476395
-388.845247,1,14.478829
-390.254106,1,14.490252
-391.662966,1,14.492981
-393.071825,1,14.497068
-394.480685,1,14.501863
-395.889545,1,14.506164
-397.298404,1,14.509733
-398.707264,1,14.513479
-400.116123,1,14.527462
-401.524983,1,14.530302
-402.933842,1,14.536282
-404.342702,1,14.553197
-405.751562,1,14.557375
-407.160421,1,14.56805
-408.569281,1,14.582009
-409.97814,1,14.589619
-411.387,1,14.592112
-412.79586,1,14.596802
-414.204719,1,14.598948
-415.613579,1,14.602331
-417.022438,1,14.606239
-418.431298,1,14.617738
-419.840158,1,14.628902
-421.249017,1,14.631472
-422.657877,1,14.634352
-424.066736,1,14.640685
-425.475596,1,14.643359
-426.884456,1,14.656258
-428.293315,1,14.658818
-429.702175,1,14.66132
-431.111034,1,14.663814
-432.519894,1,14.666286
-433.928753,1,14.668771
-435.337613,1,14.671347
-436.746473,1,14.673829
-438.155332,1,14.685083
-439.564192,1,14.687989
-440.973051,1,14.691552
-442.381911,1,14.703364
-443.790771,1,14.705998
-445.19963,1,14.719778
-446.60849,1,14.722412
-448.017349,1,14.725263
-449.426209,1,14.727827
-450.835069,1,14.730332
-452.243928,1,14.733326
-453.652788,1,14.73707
-455.061647,1,14.740345
-456.470507,1,14.745176
-457.879366,1,14.748214
-459.288226,1,14.75089
-460.697086,1,14.754021
-462.105945,1,14.757978
-463.514805,1,14.760504
-464.923664,1,14.763058
-466.332524,1,14.774507
-467.741384,1,14.786779
-469.150243,1,14.789998
-470.559103,1,14.812899
-471.967962,1,14.815469
-473.376822,1,14.824771
-474.785682,1,14.826937
-476.194541,1,14.829754
-477.603401,1,14.83281
-479.01226,1,14.836269
-480.42112,1,14.850465
-481.829979,1,14.853077
-483.238839,1,14.855607
-484.647699,1,14.867266
-486.056558,1,14.881546
-487.465418,1,14.885515
-488.874277,1,14.891553
-490.283137,1,14.898145
-491.691997,1,14.901364
-493.100856,1,14.9131
-494.509716,1,14.916045
-495.918575,1,14.918739
-497.327435,1,14.922347
-498.736295,1,14.92589
-500.145154,1,14.928574
-501.554014,1,14.945163
-502.962873,1,14.948234
-504.371733,1,14.952332
-505.780593,1,14.956792
-507.189452,1,14.960051
-508.598312,1,14.962209
-510.007171,1,14.967194
-511.416031,1,14.982412
-512.82489,1,14.984587
-514.23375,1,15.005391
-515.64261,1,15.007573
-517.051469,1,15.015565
-518.460329,1,15.021566
-519.869188,1,15.026704
-521.278048,1,15.038391
-522.686908,1,15.043716
-524.095767,1,15.052403
-525.504627,1,15.056049
-526.913486,1,15.06963
-528.322346,1,15.072179
-529.731206,1,15.084331
-531.140065,1,15.090231
-532.548925,1,15.09694
-533.957784,1,15.099839
-535.366644,1,15.103395
-536.775503,1,15.106252
-538.184363,1,15.119381
-539.593223,1,15.121916
-541.002082,1,15.127899
-542.410942,1,15.130616
-543.819801,1,15.133415
-545.228661,1,15.135924
-546.637521,1,15.138414
-548.04638,1,15.140921
-549.45524,1,15.143444
-550.864099,1,15.146127
-552.272959,1,15.148728
-553.681819,1,15.151761
-555.090678,1,15.154983
-556.499538,1,15.159091
-557.908397,1,15.162366
-559.317257,1,15.173835
-560.726116,1,15.17667
-562.134976,1,15.1788
-563.543836,1,15.190097
-564.952695,1,15.192615
-566.361555,1,15.195132
-567.770414,1,15.207256
-569.179274,1,15.210809
-126931.917268,1617,26.323086
-0.2,1,26.334446
-0.3,1,26.337147
-0.4,1,26.339709
-0.5,1,26.341853
-0.6,1,26.344782
-0.7,1,26.34748
-0.8,1,26.350037
-0.9,1,26.352862
-1.0,1,26.355402
-1.1,1,26.358788
-1.2,1,26.36238
-1.3,1,26.366727
-1.4,1,26.384386
-1.5,1,26.387708
-1.6,1,26.390346
-1.7,1,26.402009
-1.8,1,26.404552
-1.9,1,26.427872
-2.0,1,26.430424
-2.1,1,26.43323
-2.2,1,26.436454
-2.3,1,26.439149
-2.4,1,26.441356
-2.5,1,26.44482
-2.6,1,26.448574
-2.7,1,26.453791
-2.8,1,26.457219
-2.9,1,26.468899
-3.0,1,26.471645
-3.1,1,26.474551
-3.2,1,26.497303
-3.3,1,26.499902
-3.4,1,26.50276
-3.5,1,26.518313
-3.6,1,26.530516
-3.7,1,26.535229
-3.8,1,26.538452
-3.9,1,26.54519
-4.0,1,26.549538
-4.1,1,26.55366
-4.2,1,26.566406
-4.3,1,26.571128
-4.4,1,26.573985
-4.5,1,26.577715
-4.6,1,26.580788
-4.7,1,26.59543
-4.8,1,26.597983
-4.9,1,26.609294
-5.0,1,26.612738
-5.1,1,26.631303
-5.2,1,26.640452
-5.3,1,26.642621
-5.4,1,26.647981
-5.5,1,26.661606
-5.6,1,26.663941
-5.7,1,26.66787
-5.8,1,26.68063
-5.9,1,26.692339
-6.0,1,26.695995
-6.1,1,26.700569
-6.2,1,26.706242
-6.3,1,26.710944
-6.4,1,26.715268
-6.5,1,26.727171
-6.6,1,26.730782
-6.7,1,26.753599
-6.8,1,26.756421
-6.9,1,26.759117
-7.0,1,26.761828
-7.1,1,26.765325
-7.2,1,26.768342
-7.3,1,26.771034
-7.4,1,26.774182
-7.5,1,26.776904
-7.6,1,26.780823
-7.7,1,26.783561
-7.8,1,26.788245
-7.9,1,26.791103
-8.0,1,26.804302
-8.1,1,26.806882
-8.2,1,26.809626
-8.3,1,26.821317
-8.4,1,26.824116
-8.5,1,26.826984
-8.6,1,26.82983
-8.7,1,26.832673
-8.8,1,26.839161
-8.9,1,26.844292
-9.0,1,26.846798
-9.1,1,26.859448
-9.2,1,26.871218
-9.3,1,26.873433
-9.4,1,26.875959
-9.5,1,26.88288
-9.6,1,26.901966
-9.7,1,26.908052
-9.8,1,26.910819
-9.9,1,26.914418
-10.0,1,26.932403
-10.1,1,26.941731
-10.2,1,26.944261
-10.3,1,26.956067
-10.4,1,26.968411
-10.5,1,26.97102
-10.6,1,26.973903
-10.7,1,26.976793
-10.8,1,26.979286
-10.9,1,26.982124
-11.0,1,26.984822
-11.1,1,26.996471
-11.2,1,27.000154
-11.3,1,27.007675
-11.4,1,27.025707
-11.5,1,27.028616
-11.6,1,27.031197
-11.7,1,27.034266
-11.8,1,27.038048
-11.9,1,27.042002
-12.0,1,27.045051
-12.1,1,27.04822
-12.2,1,27.053588
-12.3,1,27.065327
-12.4,1,27.067922
-12.5,1,27.076869
-12.6,1,27.093187
-12.7,1,27.105365
