r,l,t
47355.782149,865,5.810724
-0.323664,1,5.83543
-0.485496,1,5.837522
-0.647328,1,5.842785
-0.80916,1,5.862971
-0.970992,1,5.864511
-1.132824,1,5.866377
-1.294657,1,5.889844
-1.456489,1,5.892314
-1.618321,1,5.89436
-1.780153,1,5.897835
-1.941985,1,5.900549
-2.103817,1,5.902594
-2.265649,1,5.904805
-2.427481,1,5.909687
-2.589313,1,5.911723
-2.751145,1,5.916265
-2.912977,1,5.927605
-3.074809,1,5.929645
-3.236641,1,5.931664
-3.398473,1,5.934758
-3.560305,1,5.93765
-3.722137,1,5.939716
-3.88397,1,5.942235
-4.045802,1,5.944061
-4.207634,1,5.945895
-4.369466,1,5.958343
-4.531298,1,5.96518
-4.69313,1,5.974007
-4.854962,1,5.976242
-5.016794,1,5.987039
-5.178626,1,5.990164
-5.340458,1,5.993493
-5.50229,1,6.004013
-5.664122,1,6.015641
-5.825954,1,6.019583
-5.987786,1,6.030051
-6.149618,1,6.042951
-6.311451,1,6.062144
-6.473283,1,6.064782
-6.635115,1,6.068796
-6.796947,1,6.070275
-6.958779,1,6.074438
-7.120611,1,6.091944
-7.282443,1,6.0944
-7.444275,1,6.114257
-7.606107,1,6.138244
-7.767939,1,6.144811
-7.929771,1,6.148136
-8.091603,1,6.149744
-8.253435,1,6.168575
-8.415267,1,6.170677
-8.577099,1,6.172268
-8.738932,1,6.174186
-8.900764,1,6.176282
-9.062596,1,6.178661
-9.224428,1,6.198867
-9.38626,1,6.200979
-9.548092,1,6.224839
-9.709924,1,6.249281
-9.871756,1,6.251456
-10.033588,1,6.268879
-10.19542,1,6.270983
-10.357252,1,6.294289
-10.519084,1,6.296212
-10.680916,1,6.29805
-10.842748,1,6.315654
-11.00458,1,6.328159
-11.166412,1,6.341569
-11.328245,1,6.34469
-11.490077,1,6.347952
-11.651909,1,6.350312
-11.813741,1,6.35533
-11.975573,1,6.359355
-12.137405,1,6.361383
-12.299237,1,6.3636
-12.461069,1,6.365105
-12.622901,1,6.367305
-12.784733,1,6.369342
-12.946565,1,6.380464
-13.108397,1,6.382531
-13.270229,1,6.384096
-13.432061,1,6.389533
-13.593893,1,6.409145
-13.755726,1,6.411243
-13.917558,1,6.412754
-14.07939,1,6.431394
-14.241222,1,6.447845
-14.403054,1,6.449374
-14.564886,1,6.452847
-14.726718,1,6.474743
-14.88855,1,6.484418
-15.050382,1,6.488739
-15.212214,1,6.50247
-15.374046,1,6.509463
-15.535878,1,6.528072
-15.69771,1,6.533301
-15.859542,1,6.538691
-16.021374,1,6.555202
-16.183207,1,6.576472
-16.345039,1,6.582474
-16.506871,1,6.590872
-16.668703,1,6.603562
-16.830535,1,6.605595
-16.992367,1,6.607461
-17.154199,1,6.609518
-17.316031,1,6.611714
-17.477863,1,6.614212
-17.639695,1,6.61624
-17.801527,1,6.618081
-17.963359,1,6.620126
-18.125191,1,6.621997
-18.287023,1,6.624554
-18.448855,1,6.628175
-18.610687,1,6.630196
-18.77252,1,6.63221
-18.934352,1,6.634399
-19.096184,1,6.648466
-19.258016,1,6.650332
-19.419848,1,6.653223
-19.58168,1,6.661461
-19.743512,1,6.665107
-19.905344,1,6.667866
-20.067176,1,6.680162
-20.229008,1,6.682213
-20.39084,1,6.684424
-20.552672,1,6.688045
-20.714504,1,6.706464
-20.876336,1,6.708319
-21.038168,1,6.710387
-21.200001,1,6.712404
-21.361833,1,6.714883
-21.523665,1,6.717077
-21.685497,1,6.719139
-21.847329,1,6.721358
-22.009161,1,6.723553
-22.170993,1,6.73442
-22.332825,1,6.739216
-22.494657,1,6.759935
-22.656489,1,6.761829
-22.818321,1,6.775202
-22.980153,1,6.786966
-23.141985,1,6.789904
-23.303817,1,6.792606
-23.465649,1,6.805016
-23.627482,1,6.824736
-23.789314,1,6.842726
-23.951146,1,6.844819
-24.112978,1,6.846685
-24.27481,1,6.851201
-24.436642,1,6.871099
-24.598474,1,6.873138
-24.760306,1,6.875213
-24.922138,1,6.877429
-25.08397,1,6.882306
-25.245802,1,6.901319
-25.407634,1,6.924161
-25.569466,1,6.925686
-25.731298,1,6.927533
-25.89313,1,6.930799
-26.054962,1,6.938101
-26.216795,1,6.953987
-26.378627,1,6.955835
-26.540459,1,6.95771
-26.702291,1,6.959926
-26.864123,1,6.962329
-27.025955,1,6.969638
-27.187787,1,6.972706
-27.349619,1,6.976037
-27.511451,1,6.979096
-27.673283,1,6.989969
-27.835115,1,7.006082
-27.996947,1,7.007931
-28.158779,1,7.009972
-28.320611,1,7.011841
-28.482443,1,7.015939
-28.644276,1,7.017417
-28.806108,1,7.02987
-28.96794,1,7.049161
-29.129772,1,7.064677
-29.291604,1,7.066221
-29.453436,1,7.077138
-29.615268,1,7.093427
-29.7771,1,7.09532
-29.938932,1,7.097175
-30.100764,1,7.099235
-30.262596,1,7.10145
-30.424428,1,7.102943
-30.58626,1,7.120717
-30.748092,1,7.12295
-30.909924,1,7.126076
-31.071756,1,7.134761
-31.233589,1,7.148978
-31.395421,1,7.154738
-31.557253,1,7.171053
-31.719085,1,7.174628
-31.880917,1,7.176131
-32.042749,1,7.197905
-32.204581,1,7.216623
-32.366413,1,7.218579
-32.528245,1,7.220133
-32.690077,1,7.223588
-32.851909,1,7.245042
-33.013741,1,7.269133
-33.175573,1,7.272964
-33.337405,1,7.291567
-33.499237,1,7.29787
-33.66107,1,7.299958
-33.822902,1,7.3018
-33.984734,1,7.313501
-34.146566,1,7.337275
-34.308398,1,7.33973
-34.47023,1,7.341597
-34.632062,1,7.343432
-34.793894,1,7.344923
-34.955726,1,7.346893
42054.459894,433,10.071597
0.991383,1,10.091025
1.487074,1,10.092985
1.982766,1,10.094934
2.478457,1,10.096778
2.974149,1,10.098253
3.46984,1,10.105108
3.965532,1,10.106972
4.461223,1,10.108815
4.956915,1,10.1197
5.452606,1,10.122712
5.948298,1,10.126472
6.443989,1,10.12892
6.939681,1,10.137364
7.435372,1,10.15
7.931064,1,10.156132
8.426755,1,10.157992
8.922447,1,10.16193
9.418138,1,10.166721
9.91383,1,10.181661
10.409521,1,10.183479
10.905213,1,10.189843
11.400904,1,10.209943
11.896596,1,10.21255
12.392287,1,10.214116
12.887979,1,10.215656
13.38367,1,10.217721
13.879362,1,10.225717
14.375053,1,10.22976
14.870745,1,10.241121
15.366436,1,10.257109
15.862128,1,10.259128
16.357819,1,10.26123
16.853511,1,10.263098
17.349202,1,10.264977
17.844894,1,10.266622
18.340585,1,10.268484
18.836277,1,10.283662
19.331968,1,10.285197
19.82766,1,10.287781
20.323351,1,10.291257
20.819043,1,10.293344
21.314734,1,10.295445
21.810426,1,10.299642
22.306117,1,10.304261
22.801809,1,10.307732
23.2975,1,10.309578
23.793192,1,10.320868
24.288883,1,10.328848
24.784575,1,10.346677
25.280266,1,10.349883
25.775958,1,10.353691
26.271649,1,10.357923
26.767341,1,10.361543
27.263032,1,10.376871
27.758724,1,10.378757
28.254415,1,10.380969
28.750107,1,10.385628
29.245798,1,10.398724
29.74149,1,10.400361
30.237181,1,10.402394
30.732873,1,10.404254
31.228564,1,10.406299
31.724256,1,10.408872
32.219947,1,10.410883
32.715639,1,10.412911
33.21133,1,10.415114
33.707022,1,10.417152
34.202713,1,10.419185
34.698405,1,10.421477
35.194096,1,10.423522
35.689788,1,10.434567
36.185479,1,10.436086
36.681171,1,10.438662
37.176862,1,10.451353
37.672553,1,10.463004
38.168245,1,10.466794
38.663936,1,10.488442
39.159628,1,10.501944
39.655319,1,10.504112
40.151011,1,10.516563
40.646702,1,10.521485
41.142394,1,10.523993
41.638085,1,10.526933
42.133777,1,10.531169
42.629468,1,10.533214
43.12516,1,10.545465
43.620851,1,10.548061
44.116543,1,10.550818
44.612234,1,10.552693
45.107926,1,10.554544
45.603617,1,10.571252
46.099309,1,10.579892
46.595,1,10.581423
47.090692,1,10.582929
47.586383,1,10.599518
48.082075,1,10.603185
48.577766,1,10.607551
49.073458,1,10.614913
49.569149,1,10.617331
50.064841,1,10.629367
50.560532,1,10.639165
51.056224,1,10.642807
51.551915,1,10.656608
52.047607,1,10.658672
52.543298,1,10.661211
53.03899,1,10.663042
53.534681,1,10.665039
54.030373,1,10.6669
54.526064,1,10.682617
55.021756,1,10.684492
55.517447,1,10.686532
56.013139,1,10.688531
56.50883,1,10.690391
57.004522,1,10.69188
57.500213,1,10.707329
57.995905,1,10.712429
58.491596,1,10.716405
58.987288,1,10.734384
59.482979,1,10.758979
59.978671,1,10.783443
60.474362,1,10.785534
60.970054,1,10.787059
61.465745,1,10.791601
61.961437,1,10.811741
62.457128,1,10.81381
62.95282,1,10.817851
63.448511,1,10.838758
63.944203,1,10.863274
64.439894,1,10.867432
64.935586,1,10.889481
65.431277,1,10.914169
65.926969,1,10.916272
66.42266,1,10.920806
66.918352,1,10.923793
67.414043,1,10.926005
67.909735,1,10.929637
68.405426,1,10.936102
68.901118,1,10.94719
69.396809,1,10.949226
69.892501,1,10.95124
70.388192,1,10.953629
70.883884,1,10.955482
71.379575,1,10.957627
71.875267,1,10.960164
72.370958,1,10.962251
72.86665,1,10.964643
73.362341,1,10.966498
73.858033,1,10.968331
74.353724,1,10.980678
74.849415,1,10.987385
75.345107,1,10.996867
75.840798,1,11.007597
76.33649,1,11.009097
76.832181,1,11.013643
77.327873,1,11.034545
77.823564,1,11.036067
78.319256,1,11.040079
78.814947,1,11.050238
79.310639,1,11.053343
79.80633,1,11.064236
80.302022,1,11.083445
80.797713,1,11.085284
81.293405,1,11.089285
81.789096,1,11.091838
82.284788,1,11.095838
82.780479,1,11.101061
83.276171,1,11.105733
83.771862,1,12.77362
84.267554,1,12.776413
84.763245,1,12.797036
85.258937,1,12.799033
85.754628,1,12.808859
86.25032,1,12.824505
86.746011,1,12.831305
87.241703,1,12.834432
87.737394,1,12.851707
88.233086,1,12.853604
88.728777,1,12.855145
89.224469,1,12.857
89.72016,1,12.85926
90.215852,1,12.861136
90.711543,1,12.878832
91.207235,1,12.880735
91.702926,1,12.904461
92.198618,1,12.906004
92.694309,1,12.912129
93.190001,1,12.93132
93.685692,1,12.935975
94.181384,1,12.950873
94.677075,1,12.952936
95.172767,1,12.976343
95.668458,1,12.978374
96.16415,1,12.98043
96.659841,1,12.98195
97.155533,1,12.983807
97.651224,1,12.9853
98.146916,1,13.002098
98.642607,1,13.010825
99.138299,1,13.015905
99.63399,1,13.017936
100.129682,1,13.020548
100.625373,1,13.032455
101.121065,1,13.035576
101.616756,1,13.039006
102.112448,1,13.044452
102.608139,1,13.046873
103.103831,1,13.050533
103.599522,1,13.054
104.095214,1,13.056031
104.590905,1,13.05784
105.086597,1,13.068659
105.582288,1,13.07017
106.07798,1,13.07275
106.573671,1,13.074244
107.069363,1,13.096676
0.438419,217,14.372577
0.876837,1,14.377755
1.315256,1,14.381589
1.753675,1,14.394874
2.192094,1,14.396443
2.630512,1,14.400722
3.068931,1,14.402259
3.50735,1,14.411437
3.945769,1,14.424741
4.384187,1,14.427015
4.822606,1,14.430273
5.261025,1,14.445737
5.699443,1,14.461873
6.137862,1,14.463797
6.576281,1,14.465839
7.0147,1,14.467921
7.453118,1,14.469419
7.891537,1,14.485102
8.329956,1,14.489848
8.768375,1,14.491711
9.206793,1,14.493615
9.645212,1,14.500983
10.083631,1,14.504313
10.52205,1,14.50638
10.960468,1,14.51828
11.398887,1,14.543542
11.837306,1,14.567621
12.275724,1,14.569608
12.714143,1,14.571511
13.152562,1,14.574268
13.590981,1,14.589587
14.029399,1,14.591117
14.467818,1,14.593177
14.906237,1,14.595045
15.344656,1,14.597123
15.783074,1,14.599671
16.221493,1,14.601846
16.659912,1,14.603879
17.09833,1,14.60609
17.536749,1,14.608275
17.975168,1,14.610113
18.413587,1,14.612316
18.852005,1,14.614344
19.290424,1,14.625392
19.728843,1,14.650909
20.167262,1,14.654785
20.60568,1,14.676324
21.044099,1,14.677862
21.482518,1,14.690941
21.920936,1,14.703629
22.359355,1,14.709038
22.797774,1,14.71218
23.236193,1,14.716353
23.674611,1,14.717891
24.11303,1,14.730493
24.551449,1,14.732396
24.989868,1,14.736655
25.428286,1,14.738494
25.866705,1,14.739997
26.305124,1,14.756292
26.743543,1,14.75796
27.181961,1,14.768893
27.62038,1,14.78329
28.058799,1,14.795787
28.497217,1,14.808561
28.935636,1,14.818074
29.374055,1,14.834181
29.812474,1,14.836035
30.250892,1,14.837903
30.689311,1,14.840286
31.12773,1,14.84215
31.566149,1,14.843981
32.004567,1,14.845973
32.442986,1,14.848021
32.881405,1,14.849857
33.319823,1,14.851715
33.758242,1,14.855533
34.196661,1,14.857769
34.63508,1,14.859606
35.073498,1,14.870893
35.511917,1,14.872761
35.950336,1,14.889641
36.388755,1,14.913587
36.827173,1,14.937626
37.265592,1,14.961653
37.704011,1,14.963562
38.14243,1,14.968453
38.580848,1,14.988685
39.019267,1,14.992165
39.457686,1,15.014024
39.896104,1,15.015519
40.334523,1,15.020591
40.772942,1,15.040757
41.211361,1,15.044881
41.649779,1,15.066534
42.088198,1,15.068596
42.526617,1,15.080493
42.965036,1,15.093786
43.403454,1,15.096385
43.841873,1,15.100241
44.280292,1,15.10263
44.71871,1,15.104491
45.157129,1,15.106336
45.595548,1,15.108542
46.033967,1,16.078325
46.472385,1,16.082576
46.910804,1,16.086217
47.349223,1,16.097925
47.787642,1,16.1001
48.22606,1,16.102197
48.664479,1,16.104665
49.102898,1,16.106537
49.541316,1,16.108442
49.979735,1,16.111221
50.418154,1,16.113277
50.856573,1,16.115686
51.294991,1,16.117579
51.73341,1,16.119444
52.171829,1,16.132019
52.610248,1,16.138987
53.048666,1,16.146418
53.487085,1,16.148665
53.925504,1,16.151633
54.363923,1,16.162522
54.802341,1,16.165132
55.24076,1,16.167228
55.679179,1,16.172892
56.117597,1,16.181708
56.556016,1,16.192778
56.994435,1,16.196582
57.432854,1,16.204403
57.871272,1,16.210656
58.309691,1,16.221766
58.74811,1,16.241083
59.186529,1,16.243693
59.624947,1,16.248099
60.063366,1,16.251926
60.501785,1,16.257201
60.940203,1,16.259979
61.378622,1,16.263285
61.817041,1,16.274407
62.25546,1,16.276834
62.693878,1,16.278902
63.132297,1,16.281446
63.570716,1,16.30008
64.009135,1,16.324016
64.447553,1,16.33055
64.885972,1,16.332975
65.324391,1,16.33448
65.762809,1,16.352473
66.201228,1,16.354359
66.639647,1,16.356234
67.078066,1,16.358107
67.516484,1,16.359951
67.954903,1,16.361788
68.393322,1,16.379778
68.831741,1,16.381655
69.270159,1,16.405375
69.708578,1,16.407797
70.146997,1,16.430686
70.585416,1,16.44861
71.023834,1,16.450675
71.462253,1,16.473997
71.900672,1,16.476459
72.33909,1,16.477982
72.777509,1,16.479475
73.215928,1,16.485934
73.654347,1,16.498386
74.092765,1,16.510725
74.531184,1,16.524303
74.969603,1,16.527355
75.408022,1,16.529244
75.84644,1,16.532401
76.284859,1,16.534622
76.723278,1,16.539318
77.161696,1,16.540829
77.600115,1,16.544988
78.038534,1,16.549482
78.476953,1,16.560377
78.915371,1,16.562047
79.35379,1,16.564679
79.792209,1,16.569642
80.230628,1,16.588975
80.669046,1,16.590841
81.107465,1,16.609795
81.545884,1,16.626363
81.984302,1,16.632656
82.422721,1,16.634688
82.86114,1,16.639233
83.299559,1,16.644518
83.737977,1,16.648218
84.176396,1,16.660527
84.614815,1,16.665168
85.053234,1,16.671024
85.491652,1,16.677318
85.930071,1,16.680867
86.36849,1,16.692388
86.806909,1,16.699513
87.245327,1,16.702278
87.683746,1,16.719655
88.122165,1,16.721184
88.560583,1,16.72273
88.999002,1,16.735397
89.437421,1,16.748875
89.87584,1,16.770082
90.314258,1,16.772212
90.752677,1,16.774611
91.191096,1,16.776837
91.629515,1,16.787928
92.067933,1,16.800185
92.506352,1,16.802249
92.944771,1,16.804127
93.383189,1,16.806195
93.821608,1,16.808424
94.260027,1,16.810802
94.698446,1,16.812448
-42666.779145,1081,23.681155
-4.639271,1,23.683513
-6.958907,1,23.685761
-9.278542,1,23.687852
-11.598178,1,23.698994
-13.917814,1,23.705542
-16.237449,1,23.724766
-18.557085,1,23.727611
-20.876721,1,23.730007
-23.196356,1,23.751851
-25.515992,1,23.765435
-27.835627,1,23.778062
-30.155263,1,23.782967
-32.474899,1,23.785605
-34.794534,1,23.787841
-37.11417,1,23.789942
-39.433805,1,23.792541
-41.753441,1,23.794391
-44.073077,1,23.796791
-46.392712,1,23.809949
-48.712348,1,23.811864
-51.031983,1,23.815296
-53.351619,1,23.817131
-55.671255,1,23.819011
-57.99089,1,23.820883
-60.310526,1,23.822536
-62.630162,1,23.824031
-64.949797,1,23.825519
-67.269433,1,23.827739
-69.589068,1,23.833441
-71.908704,1,23.844381
-74.22834,1,23.868317
-76.547975,1,23.871999
-78.867611,1,23.873499
-81.187246,1,23.877411
-83.506882,1,23.885169
-85.826518,1,23.898145
-88.146153,1,23.907764
-90.465789,1,23.923673
-92.785424,1,23.925544
-95.10506,1,23.927396
-97.424696,1,23.929791
-99.744331,1,23.931634
-102.063967,1,23.933476
-104.383603,1,23.935319
-106.703238,1,23.937328
-109.022874,1,23.939175
-111.342509,1,23.941047
-113.662145,1,23.944863
-115.981781,1,23.947176
-118.301416,1,23.949009
-120.621052,1,23.950855
-122.940687,1,23.961686
-125.260323,1,23.963607
-127.579959,1,23.96509
-129.899594,1,23.966935
-132.21923,1,23.96896
-134.538865,1,23.970794
-136.858501,1,23.986411
-139.178137,1,23.987943
-141.497772,1,23.990525
-143.817408,1,24.013319
-146.137044,1,24.037986
-148.456679,1,24.062487
-150.776315,1,24.064599
-153.09595,1,24.068916
-155.415586,1,24.078248
-157.735222,1,24.09119
-160.054857,1,24.093272
-162.374493,1,24.094789
-164.694128,1,24.097544
-167.013764,1,24.119466
-169.3334,1,24.12096
-171.653035,1,24.144897
-173.972671,1,24.148885
-176.292306,1,24.170428
-178.611942,1,24.173065
-180.931578,1,24.195874
-183.251213,1,24.198493
-185.570849,1,24.200384
-187.890485,1,24.203902
-190.21012,1,24.207019
-192.529756,1,24.209229
-194.849391,1,24.21288
-197.169027,1,24.228951
-199.488663,1,24.231124
-201.808298,1,24.233173
-204.127934,1,24.235561
-206.447569,1,24.237413
-208.767205,1,24.239254
-211.086841,1,24.242003
-213.406476,1,24.244017
-215.726112,1,24.247107
-218.045747,1,24.259458
-220.365383,1,24.266129
-222.685019,1,24.274931
-225.004654,1,24.277154
-227.32429,1,24.287868
-229.643926,1,24.289392
-231.963561,1,24.291756
-234.283197,1,24.29636
-236.602832,1,24.306026
-238.922468,1,24.317571
-241.242104,1,24.32964
-243.561739,1,24.333483
-245.881375,1,24.345088
-248.20101,1,24.36424
-250.520646,1,24.366922
-252.840282,1,24.3709
-255.159917,1,24.372554
-257.479553,1,24.376767
-259.799188,1,24.38202
-262.118824,1,24.386562
-264.43846,1,24.39742
-266.758095,1,24.399855
-269.077731,1,24.419918
-271.397367,1,24.421416
-273.717002,1,24.444996
-276.036638,1,24.451704
-278.356273,1,24.454833
-280.675909,1,24.472307
-282.995545,1,24.474365
-285.31518,1,24.476226
-287.634816,1,24.478107
-289.954451,1,24.479968
-292.274087,1,24.481818
-294.593723,1,24.499572
-296.913358,1,24.50147
-299.232994,1,24.525009
-301.552629,1,24.526519
-303.872265,1,24.532611
-306.191901,1,24.537153
-308.511536,1,24.55339
-310.831172,1,24.55506
-313.150808,1,24.572999
-315.470443,1,24.57452
-317.790079,1,24.585977
-320.109714,1,24.600554
-322.42935,1,24.603036
-324.748986,1,24.605063
-327.068621,1,24.607091
-329.388257,1,24.623624
-331.707892,1,24.625158
-334.027528,1,24.632881
-336.347164,1,24.638504
-338.666799,1,24.641796
-340.986435,1,24.65392
-343.30607,1,24.6558
-345.625706,1,24.659257
-347.945342,1,24.661667
-350.264977,1,24.663425
-352.584613,1,24.67126
-354.904249,1,24.676867
-357.223884,1,24.679416
-359.54352,1,24.682535
-361.863155,1,24.693676
-364.182791,1,24.695316
-366.502427,1,24.701579
-368.822062,1,24.720931
-371.141698,1,24.723006
-373.461333,1,24.741671
-375.780969,1,24.759137
-378.100605,1,24.765828
-380.42024,1,24.768502
-382.739876,1,24.772626
-385.059511,1,24.778086
-387.379147,1,24.790302
-389.698783,1,24.795054
-392.018418,1,24.800477
-394.338054,1,24.802907
-396.65769,1,24.819158
-398.977325,1,24.821745
-401.296961,1,24.833131
-403.616596,1,24.846055
-405.936232,1,24.851132
-408.255868,1,24.871616
-410.575503,1,24.892265
-412.895139,1,24.898147
-415.214774,1,24.906585
-417.53441,1,24.909675
-419.854046,1,24.920638
-422.173681,1,24.922818
-424.493317,1,24.92466
-426.812952,1,24.926852
-429.132588,1,24.928374
-431.452224,1,24.929851
-433.771859,1,24.93238
-436.091495,1,24.934405
-438.411131,1,24.936231
-440.730766,1,24.94023
-443.050402,1,24.942254
-445.370037,1,24.944104
-447.689673,1,24.946273
-450.009309,1,24.948398
-452.328944,1,24.950413
-454.64858,1,24.952648
-456.968215,1,24.955546
-459.287851,1,24.968138
-461.607487,1,24.970028
-463.927122,1,24.972785
-466.246758,1,24.980991
-468.566393,1,24.984679
-470.886029,1,24.987967
-473.205665,1,24.989986
-475.5253,1,25.001203
-477.844936,1,25.003398
-480.164572,1,25.006302
-482.484207,1,25.015864
-484.803843,1,25.017364
-487.123478,1,25.028922
-489.443114,1,25.030781
-491.76275,1,25.032787
-494.082385,1,25.034797
-496.402021,1,25.037237
-498.721656,1,25.039068
-501.041292,1,25.040884
28720.234514,433,27.635186
0.452467,1,27.64214
0.678701,1,27.643665
0.904934,1,27.648801
1.131168,1,27.661505
1.357401,1,27.664553
1.583635,1,27.667187
1.809868,1,27.679668
2.036102,1,27.699663
2.262335,1,27.701189
2.488569,1,27.719064
2.714802,1,27.721125
2.941036,1,27.723339
3.16727,1,27.72747
3.393503,1,27.73037
3.619737,1,27.7324
3.84597,1,27.750822
4.072204,1,27.752907
4.298437,1,27.754939
4.524671,1,27.756764
4.750904,1,27.762155
4.977138,1,27.78087
5.203371,1,27.783667
5.429605,1,27.785689
5.655838,1,27.793117
5.882072,1,27.80811
6.108305,1,27.809631
6.334539,1,27.811492
6.560773,1,27.814815
6.787006,1,27.827113
7.01324,1,27.837863
7.239473,1,27.839732
7.465707,1,27.842303
7.69194,1,27.844714
7.918174,1,27.851157
8.144407,1,27.853709
8.370641,1,27.856284
8.596874,1,27.859851
8.823108,1,27.862972
9.049341,1,27.873971
9.275575,1,27.875446
9.501809,1,27.891441
9.728042,1,27.893326
9.954276,1,27.894805
10.180509,1,27.896632
10.406743,1,27.8985
10.632976,1,27.913792
10.85921,1,27.916168
11.085443,1,27.918005
11.311677,1,27.935791
11.53791,1,27.943591
11.764144,1,27.961444
11.990377,1,27.977927
12.216611,1,27.979982
12.442844,1,27.982878
12.669078,1,28.000888
12.895312,1,28.00484
13.121545,1,28.007047
13.347779,1,28.008926
13.574012,1,28.011486
13.800246,1,28.01796
14.026479,1,28.021375
14.252713,1,28.023622
14.478946,1,28.035469
14.70518,1,28.038196
14.931413,1,28.0448
15.157647,1,28.059285
15.38388,1,28.062085
15.610114,1,28.084748
15.836348,1,28.102955
16.062581,1,28.10483
16.288815,1,28.106884
16.515048,1,28.109981
16.741282,1,28.131771
16.967515,1,28.134242
17.193749,1,28.142112
17.419982,1,28.158729
17.646216,1,28.162508
17.872449,1,28.169753
18.098683,1,28.182795
18.324916,1,28.185004
18.55115,1,28.190561
18.777384,1,28.192386
19.003617,1,28.204594
19.229851,1,28.229281
19.456084,1,28.231875
19.682318,1,28.233719
19.908551,1,28.235593
20.134785,1,28.237429
20.361018,1,28.239463
20.587252,1,28.241317
20.813485,1,28.243326
21.039719,1,28.245163
21.265952,1,28.247368
