r,l,t
-40459.305349,316,2.614717
3.074105,1,2.635657
4.611158,1,2.637346
6.14821,1,2.638833
7.685263,1,2.640645
9.222316,1,2.643263
10.759368,1,2.651283
12.296421,1,2.65333
13.833473,1,2.654866
15.370526,1,2.656733
16.907579,1,2.659016
18.444631,1,2.668825
19.981684,1,2.669987
21.518736,1,2.672048
23.055789,1,2.677638
24.592842,1,2.689465
26.129894,1,2.690619
27.666947,1,2.691745
29.204,1,2.714218
30.741052,1,2.715891
32.278105,1,2.726
33.815157,1,2.73876
35.35221,1,2.739884
36.889263,1,2.76259
38.426315,1,2.764656
39.963368,1,2.76583
41.50042,1,2.774326
43.037473,1,2.7768
44.574526,1,2.786453
46.111578,1,2.809718
47.648631,1,2.817811
49.185683,1,2.834061
50.722736,1,2.842505
52.259789,1,2.845984
53.796841,1,2.847505
55.333894,1,2.849068
56.870946,1,2.858798
58.407999,1,2.860456
59.945052,1,2.862927
61.482104,1,2.864602
63.019157,1,2.87253
64.556209,1,2.873639
66.093262,1,2.8838
67.630315,1,2.891553
69.167367,1,2.907089
70.70442,1,2.909668
72.241473,1,2.911378
73.778525,1,2.916767
75.315578,1,2.934058
76.85263,1,2.936475
78.389683,1,2.937573
79.926736,1,2.951731
81.463788,1,2.953416
83.000841,1,2.961267
84.537893,1,2.962944
86.074946,1,2.964097
87.611999,1,2.969087
89.149051,1,2.979162
90.686104,1,2.992106
92.223156,1,2.993219
93.760209,1,3.003008
95.297262,1,3.010324
96.834314,1,3.015386
98.371367,1,3.016845
99.908419,1,3.027782
101.445472,1,3.028897
102.982525,1,3.030384
104.519577,1,3.03237
106.05663,1,3.044652
107.593682,1,3.055759
109.130735,1,3.067901
110.667788,1,3.069029
112.20484,1,3.081003
113.741893,1,3.082712
115.278946,1,3.084374
116.815998,1,3.104523
118.353051,1,3.106947
119.890103,1,3.108108
121.427156,1,3.117428
122.964209,1,3.119931
124.501261,1,3.129456
126.038314,1,3.130613
127.575366,1,3.132063
129.112419,1,3.137242
130.649472,1,3.141036
132.186524,1,3.142148
133.723577,1,3.144945
135.260629,1,3.148853
136.797682,1,3.159845
138.334735,1,3.161847
139.871787,1,3.163874
141.40884,1,3.165347
142.945892,1,3.173102
144.482945,1,3.186087
146.019998,1,3.188908
147.55705,1,3.210666
149.094103,1,3.227771
150.631155,1,3.229812
152.168208,1,3.231971
153.705261,1,3.244055
155.242313,1,3.254206
156.779366,1,3.255718
158.316419,1,3.257346
159.853471,1,3.268909
161.390524,1,3.278964
2562.75543,106,3.957866
0.476358,1,3.9643
0.714537,1,3.966122
0.952716,1,3.976006
1.190896,1,3.978617
1.429075,1,3.998901
1.667254,1,4.008259
1.905433,1,4.009947
2.143612,1,4.01141
2.381791,1,4.013434
2.61997,1,4.015974
2.858149,1,4.025825
3.096328,1,4.032337
3.334507,1,4.033481
3.572687,1,4.050968
3.810866,1,4.073924
4.049045,1,4.085173
4.287224,1,4.098975
4.525403,1,4.100271
4.763582,1,4.123867
5.001761,1,4.125892
5.23994,1,4.127428
5.478119,1,4.129147
5.716298,1,4.131734
5.954478,1,4.140682
6.192657,1,4.152855
6.430836,1,4.172261
6.669015,1,4.194035
6.907194,1,4.217668
7.145373,1,4.226134
7.383552,1,4.227781
7.621731,1,4.24231
7.85991,1,4.244768
8.09809,1,4.250211
8.336269,1,4.253233
8.574448,1,4.26472
8.812627,1,4.275155
9.050806,1,4.288936
9.288985,1,4.29825
9.527164,1,4.313004
9.765343,1,4.334649
10.003522,1,4.335774
10.241701,1,4.340845
10.479881,1,4.357621
10.71806,1,4.359336
10.956239,1,4.361887
11.194418,1,4.369159
11.432597,1,4.370794
11.670776,1,4.373332
11.908955,1,4.375163
12.147134,1,4.387033
12.385313,1,4.388148
12.623493,1,4.389815
12.861672,1,4.411568
13.099851,1,4.42784
13.33803,1,4.450421
13.576209,1,4.451978
13.814388,1,4.453655
14.052567,1,4.471708
14.290746,1,4.47488
14.528925,1,4.495765
14.767104,1,4.501639
15.005284,1,4.504155
15.243463,1,4.506707
15.481642,1,4.518088
15.719821,1,4.523117
15.958,1,4.539153
16.196179,1,4.561549
16.434358,1,4.565122
16.672537,1,4.585347
16.910716,1,4.587029
17.148895,1,4.588505
17.387075,1,4.590171
17.625254,1,4.592719
17.863433,1,4.594731
18.101612,1,4.601503
18.339791,1,4.603518
18.57797,1,4.606579
18.816149,1,4.616691
19.054328,1,4.617803
19.292507,1,4.63449
19.530687,1,4.657983
19.768866,1,4.669404
20.007045,1,4.681458
20.245224,1,4.682581
20.483403,1,4.683737
20.721582,1,4.70602
20.959761,1,4.715325
21.19794,1,4.716432
21.436119,1,4.727054
21.674298,1,4.733644
21.912478,1,4.750797
22.150657,1,4.751899
22.388836,1,4.774389
22.627015,1,4.785257
22.865194,1,4.787174
23.103373,1,4.796831
23.341552,1,4.799735
23.579731,1,4.80124
23.81791,1,4.806916
24.05609,1,4.810833
24.294269,1,4.820257
24.532448,1,4.822681
24.770627,1,4.832639
25.008806,1,4.835645
-0.024647,1,4.845574
-0.049295,1,4.846686
-0.073942,1,4.849603
-0.098589,1,4.853012
-0.123236,1,4.862215
-0.147884,1,4.872481
-0.172531,1,4.874843
-0.197178,1,4.889316
