r,l,t
0.814748,1,0.146145
1.629496,1,0.156676
2.444244,1,0.165762
3.258992,1,0.188167
4.07374,1,0.216334
4.888488,1,0.248026
5.703236,1,0.294857
6.517984,1,0.298869
7.332732,1,0.305839
8.14748,1,0.31069
8.962228,1,0.314183
9.776976,1,0.324289
10.591724,1,0.327278
11.406472,1,0.341897
12.22122,1,0.347684
13.035968,1,0.351003
13.850716,1,0.353302
14.665464,1,0.355963
15.480212,1,0.372569
16.29496,1,0.375661
17.109708,1,0.379207
17.924456,1,0.381949
18.739204,1,0.389466
19.553952,1,0.423153
20.3687,1,0.428183
21.183448,1,0.439921
21.998196,1,0.454248
22.812944,1,0.465399
23.627692,1,0.472732
24.44244,1,0.491192
25.257188,1,0.496165
26.071936,1,0.499615
26.886684,1,0.507868
27.701432,1,0.528167
28.51618,1,0.531001
29.330928,1,0.536324
30.145676,1,0.546676
30.960424,1,0.554636
31.775172,1,0.567546
32.58992,1,0.594221
33.404668,1,0.598348
34.219416,1,0.604185
35.034164,1,0.608488
35.848911,1,0.612095
36.663659,1,0.624135
37.478407,1,0.626816
38.293155,1,0.630248
39.107903,1,0.634648
39.922651,1,0.63768
40.737399,1,0.653522
41.552147,1,0.662547
42.366895,1,0.682621
43.181643,1,0.691807
43.996391,1,0.696449
44.811139,1,0.698678
45.625887,1,0.711252
46.440635,1,0.716994
47.255383,1,0.735838
48.070131,1,0.738682
48.884879,1,0.744065
49.699627,1,0.755295
50.514375,1,0.766927
51.329123,1,0.76972
52.143871,1,0.793322
52.958619,1,0.799932
53.773367,1,0.820378
54.588115,1,0.823429
55.402863,1,0.838855
56.217611,1,0.841834
57.032359,1,0.849229
57.847107,1,0.856165
58.661855,1,0.867814
59.476603,1,0.86996
60.291351,1,0.89368
61.106099,1,0.896727
61.920847,1,0.933534
62.735595,1,0.941177
63.550343,1,0.945795
64.365091,1,0.965911
65.179839,1,0.968758
65.994587,1,0.971281
66.809335,1,0.974553
67.624083,1,0.978292
68.438831,1,0.983947
