r,l,t
1.053849,1,0.112278
2.107698,1,0.120514
3.161547,1,0.126579
4.215397,1,0.129847
5.269246,1,0.139938
6.323095,1,0.153782
7.376944,1,0.173632
8.430793,1,0.190272
9.484642,1,0.193244
10.538491,1,0.195942
11.59234,1,0.199175
12.64619,1,0.202987
13.700039,1,0.206932
14.753888,1,0.210867
15.807737,1,0.213844
16.861586,1,0.216933
17.915435,1,0.220382
18.969284,1,0.223024
20.023134,1,0.225945
21.076983,1,0.242372
22.130832,1,0.246076
23.184681,1,0.251999
24.23853,1,0.256288
25.292379,1,0.265826
26.346228,1,0.281235
27.400078,1,0.284705
28.453927,1,0.300117
29.507776,1,0.304742
30.561625,1,0.311508
31.615474,1,0.314881
32.669323,1,0.320317
33.723172,1,0.336194
34.777021,1,0.340555
35.830871,1,0.355229
36.88472,1,0.358524
37.938569,1,0.361265
38.992418,1,0.390945
40.046267,1,0.405736
41.100116,1,0.420587
42.153965,1,0.437911
43.207815,1,0.442235
44.261664,1,0.457551
45.315513,1,0.475589
46.369362,1,0.480682
47.423211,1,0.483714
48.47706,1,0.488336
49.530909,1,0.492125
50.584758,1,0.496482
51.638608,1,0.502581
52.692457,1,0.510231
53.746306,1,0.518037
54.800155,1,0.521459
55.854004,1,0.538942
56.907853,1,0.542998
57.961702,1,0.562884
59.015552,1,0.566962
60.069401,1,0.572108
61.12325,1,0.576475
62.177099,1,0.581996
63.230948,1,0.587605
64.284797,1,0.591971
65.338646,1,0.596423
66.392495,1,0.601637
67.446345,1,0.607128
68.500194,1,0.611345
69.554043,1,0.62555
70.607892,1,0.629731
71.661741,1,0.633613
72.71559,1,0.638487
73.769439,1,0.643908
74.823289,1,0.648144
75.877138,1,0.661793
76.930987,1,0.667752
77.984836,1,0.671599
79.038685,1,0.687348
80.092534,1,0.690249
81.146383,1,0.694071
82.200233,1,0.69872
83.254082,1,0.714212
84.307931,1,0.717519
85.36178,1,0.721657
86.415629,1,0.72688
87.469478,1,0.732254
88.523327,1,0.746326
89.577176,1,0.749919
90.631026,1,0.752578
91.684875,1,0.7553
92.738724,1,0.771214
93.792573,1,0.77398
94.846422,1,0.777621
95.900271,1,0.782105
96.95412,1,0.785547
98.00797,1,0.789116
99.061819,1,0.803277
100.115668,1,0.81312
101.169517,1,0.815769
102.223366,1,0.835824
103.277215,1,0.838894
104.331064,1,0.841723
105.384913,1,0.846404
106.438763,1,0.849441
107.492612,1,0.852471
108.546461,1,0.866636
109.60031,1,0.870411
110.654159,1,0.872964
111.708008,1,0.876781
112.761857,1,0.879425
113.815707,1,0.882413
114.869556,1,0.885976
115.923405,1,0.888715
116.977254,1,0.891797
118.031103,1,0.894871
119.084952,1,0.898467
120.138801,1,0.901396
121.19265,1,0.91415
122.2465,1,0.917686
123.300349,1,0.920856
124.354198,1,0.92502
125.408047,1,0.929264
126.461896,1,0.933014
127.515745,1,0.937316
128.569594,1,0.940841
129.623444,1,0.954566
130.677293,1,0.972468
131.731142,1,0.97904
132.784991,1,0.985272
133.83884,1,0.998732
134.892689,1,1.001382
135.946538,1,1.005364
137.000388,1,1.01177
138.054237,1,1.019448
139.108086,1,1.026371
140.161935,1,1.04007
141.215784,1,1.044561
142.269633,1,1.04816
143.323482,1,1.050805
144.377331,1,1.057902
145.431181,1,1.070079
146.48503,1,1.074592
147.538879,1,1.077617
148.592728,1,1.080396
149.646577,1,1.09484
150.700426,1,1.097599
151.754275,1,1.100767
152.808125,1,1.105572
153.861974,1,1.113405
154.915823,1,1.116451
155.969672,1,1.119275
157.023521,1,1.123605
158.07737,1,1.12636
159.131219,1,1.131145
160.185068,1,1.144454
161.238918,1,1.147303
162.292767,1,1.149815
163.346616,1,1.152921
164.400465,1,1.155877
165.454314,1,1.158881
166.508163,1,1.161543
167.562012,1,1.173366
168.615862,1,1.176291
169.669711,1,1.188515
170.72356,1,1.191367
171.777409,1,1.203645
172.831258,1,1.221228
173.885107,1,1.224361
174.938956,1,1.227621
175.992805,1,1.230952
177.046655,1,1.234518
178.100504,1,1.247677
179.154353,1,1.250482
180.208202,1,1.253067
181.262051,1,1.255681
182.3159,1,1.258254
183.369749,1,1.261933
184.423599,1,1.26554
185.477448,1,1.268345
186.531297,1,1.270707
187.585146,1,1.273041
188.638995,1,1.277395
189.692844,1,1.2818
190.746693,1,1.284721
191.800543,1,1.28799
192.854392,1,1.290447
193.908241,1,1.293102
194.96209,1,1.29671
196.015939,1,1.299533
197.069788,1,1.313102
198.123637,1,1.328614
199.177486,1,1.331558
200.231336,1,1.334411
201.285185,1,1.337095
202.339034,1,1.339816
203.392883,1,1.342635
204.446732,1,1.346158
205.500581,1,1.348999
206.55443,1,1.351339
207.60828,1,1.354979
208.662129,1,1.357047
209.715978,1,1.360193
210.769827,1,1.3648
211.823676,1,1.367667
212.877525,1,1.370185
213.931374,1,1.383591
214.985223,1,1.386475
216.039073,1,1.398736
217.092922,1,1.40114
218.146771,1,1.405093
219.20062,1,1.408093
220.254469,1,1.412323
221.308318,1,1.418453
222.362167,1,1.434662
223.416017,1,1.451807
224.469866,1,1.455083
225.523715,1,1.459811
226.577564,1,1.473298
227.631413,1,1.47689
228.685262,1,1.480887
229.739111,1,1.484355
230.79296,1,1.487415
231.84681,1,1.490522
232.900659,1,1.49644
233.954508,1,1.499659
235.008357,1,1.503583
236.062206,1,1.516514
237.116055,1,1.520513
238.169904,1,1.525323
239.223754,1,1.530034
240.277603,1,1.533307
241.331452,1,1.547433
242.385301,1,1.550507
243.43915,1,1.555099
244.492999,1,1.558739
245.546848,1,1.563672
246.600698,1,1.57798
247.654547,1,1.581982
248.708396,1,1.597266
249.762245,1,1.601123
250.816094,1,1.60688
251.869943,1,1.60996
252.923792,1,1.623362
253.977641,1,1.626867
255.031491,1,1.630847
256.08534,1,1.633754
257.139189,1,1.639193
258.193038,1,1.653414
259.246887,1,1.657164
260.300736,1,1.659817
261.354585,1,1.663431
262.408435,1,1.665869
263.462284,1,1.66941
264.516133,1,1.672692
265.569982,1,1.675965
266.623831,1,1.67965
267.67768,1,1.682487
268.731529,1,1.68601
269.785378,1,1.702145
270.839228,1,1.705475
271.893077,1,1.709109
272.946926,1,1.716168
274.000775,1,1.731731
275.054624,1,1.734535
276.108473,1,1.740232
277.162322,1,1.743279
278.216172,1,1.745696
279.270021,1,1.748478
280.32387,1,1.760473
281.377719,1,1.763161
282.431568,1,1.766226
283.485417,1,1.768571
284.539266,1,1.771721
285.593115,1,1.77401
286.646965,1,1.776393
287.700814,1,1.779178
288.754663,1,1.781836
289.808512,1,1.7851
290.862361,1,1.787453
291.91621,1,1.790263
292.970059,1,1.794926
294.023909,1,1.808112
295.077758,1,1.811477
296.131607,1,1.814347
297.185456,1,1.81707
298.239305,1,1.821699
299.293154,1,1.824783
300.347003,1,1.828137
301.400853,1,1.836386
302.454702,1,1.839214
303.508551,1,1.841917
304.5624,1,1.855152
305.616249,1,1.858271
306.670098,1,1.861323
307.723947,1,1.864144
308.777796,1,1.866729
309.831646,1,1.869372
310.885495,1,1.872099
311.939344,1,1.874661
312.993193,1,1.877624
314.047042,1,1.880295
315.100891,1,1.882696
316.15474,1,1.894832
317.20859,1,1.910175
318.262439,1,1.924712
319.316288,1,1.941026
320.370137,1,1.943629
321.423986,1,1.946121
322.477835,1,1.948686
323.531684,1,1.950833
324.585533,1,1.953339
325.639383,1,1.955941
326.693232,1,1.959457
327.747081,1,1.96201
328.80093,1,1.964712
329.854779,1,1.967245
330.908628,1,1.969566
331.962477,1,1.972175
333.016327,1,1.983696
334.070176,1,1.987042
335.124025,1,2.004548
336.177874,1,2.007215
337.231723,1,2.009656
338.285572,1,2.012437
339.339421,1,2.016288
340.39327,1,2.018921
341.44712,1,2.025315
342.500969,1,2.037521
343.554818,1,2.040034
344.608667,1,2.042427
345.662516,1,2.04487
346.716365,1,2.047435
347.770214,1,2.050659
348.824064,1,2.054542
349.877913,1,2.057007
350.931762,1,2.068746
351.985611,1,2.071505
353.03946,1,2.074068
354.093309,1,2.078247
355.147158,1,2.090624
356.201008,1,2.093093
357.254857,1,2.095422
358.308706,1,2.097408
359.362555,1,2.10033
360.416404,1,2.102711
361.470253,1,2.116474
362.524102,1,2.121304
363.577951,1,2.123523
364.631801,1,2.126397
365.68565,1,2.129662
366.739499,1,2.132041
367.793348,1,2.135054
368.847197,1,2.139117
369.901046,1,2.141617
370.954895,1,2.152912
372.008745,1,2.164612
-100416.803607,1060,10.81547
-1.147316,1,10.818769
-1.720974,1,10.824718
-2.294632,1,10.829527
-2.86829,1,10.837791
-3.441949,1,10.852269
-4.015607,1,10.855668
-4.589265,1,10.869377
-5.162923,1,10.874848
-5.736581,1,10.877351
-6.310239,1,10.880204
-6.883897,1,10.883337
-7.457555,1,10.898525
-8.031213,1,10.901227
-8.604871,1,10.903818
-9.178529,1,10.916023
-9.752188,1,10.941866
-10.325846,1,10.953635
-10.899504,1,10.958122
-11.473162,1,10.963113
-12.04682,1,10.982602
-12.620478,1,10.98541
-13.194136,1,10.997221
-13.767794,1,11.01251
-14.341452,1,11.015398
-14.91511,1,11.017869
-15.488768,1,11.020394
-16.062427,1,11.022743
-16.636085,1,11.025155
-17.209743,1,11.02905
-17.783401,1,11.0348
-18.357059,1,11.04098
-18.930717,1,11.043346
-19.504375,1,11.055503
-20.078033,1,11.057966
-20.651691,1,11.069568
-21.225349,1,11.072047
-21.799007,1,11.07503
-22.372666,1,11.077624
-22.946324,1,11.080945
-23.519982,1,11.084494
-24.09364,1,11.090727
-24.667298,1,11.104107
-25.240956,1,11.10791
-25.814614,1,11.111942
-26.388272,1,11.11641
-26.96193,1,11.121483
-27.535588,1,11.124683
-28.109246,1,11.139505
-28.682905,1,11.15934
-29.256563,1,11.163771
-29.830221,1,11.169189
-30.403879,1,11.185303
-30.977537,1,11.188347
-31.551195,1,11.191695
-32.124853,1,11.196706
-32.698511,1,11.213939
-33.272169,1,11.218104
-33.845827,1,11.220956
-34.419485,1,11.226678
-34.993143,1,11.240748
-35.566802,1,11.244307
-36.14046,1,11.248035
-36.714118,1,11.252645
-37.287776,1,11.255718
-37.861434,1,11.260658
-38.435092,1,11.274704
-39.00875,1,11.291826
-39.582408,1,11.307541
-40.156066,1,11.312678
-40.729724,1,11.316393
-41.303382,1,11.319944
-41.877041,1,11.323586
-42.450699,1,11.338606
-43.024357,1,11.343313
-43.598015,1,11.348333
-44.171673,1,11.352793
-44.745331,1,11.356638
-45.318989,1,11.36006
-45.892647,1,11.363174
-46.466305,1,11.366389
-47.039963,1,11.370957
-47.613621,1,11.374171
-48.18728,1,11.387848
-48.760938,1,11.391754
-49.334596,1,11.394801
-49.908254,1,11.397101
-50.481912,1,11.40206
-51.05557,1,11.405193
-51.629228,1,11.408865
-52.202886,1,11.41361
-52.776544,1,11.427281
-53.350202,1,11.44622
-53.92386,1,11.454115
-54.497519,1,11.460785
-55.071177,1,11.474297
-55.644835,1,11.476957
-56.218493,1,11.47954
-56.792151,1,11.508565
-57.365809,1,11.512817
-57.939467,1,11.516781
-58.513125,1,11.520534
-59.086783,1,11.527513
-59.660441,1,11.539847
-60.234099,1,11.545143
-60.807758,1,11.549736
-61.381416,1,11.553001
-61.955074,1,11.569585
-62.528732,1,11.572914
-63.10239,1,11.576505
-63.676048,1,11.58177
-64.249706,1,11.590071
-64.823364,1,11.59445
-65.397022,1,11.597974
-65.97068,1,11.600967
-66.544338,1,11.604468
-67.117997,1,11.608326
-67.691655,1,11.621945
-68.265313,1,11.625085
-68.838971,1,11.628989
-69.412629,1,11.632738
-69.986287,1,11.636126
-70.559945,1,11.639218
-71.133603,1,11.64272
-71.707261,1,11.655653
-72.280919,1,11.659405
-72.854577,1,11.673215
-73.428236,1,11.6761
-74.001894,1,11.678481
-74.575552,1,11.691773
-75.14921,1,11.694542
-75.722868,1,11.697848
-76.296526,1,11.702036
-76.870184,1,11.706357
-77.443842,1,11.711406
-78.0175,1,11.715059
-78.591158,1,11.72876
-79.164816,1,11.733079
-79.738475,1,11.737181
-80.312133,1,11.752317
-80.885791,1,11.756006
-81.459449,1,11.759395
-82.033107,1,11.762079
-82.606765,1,11.766517
-83.180423,1,11.769967
-83.754081,1,11.773525
-84.327739,1,11.776933
-84.901397,1,11.780235
-85.475055,1,11.783455
-86.048714,1,11.786702
-86.622372,1,11.79092
-87.19603,1,11.796178
-87.769688,1,11.799038
-88.343346,1,11.8026
-88.917004,1,11.805772
-89.490662,1,11.809572
-90.06432,1,11.812333
-90.637978,1,11.825543
-91.211636,1,11.840278
-91.785294,1,11.842798
-92.358952,1,11.845657
