r,l,t
-0.1,1,0.093215
-0.2,1,0.103803
-0.3,1,0.108804
-0.4,1,0.110353
-0.5,1,0.112171
-0.6,1,0.126094
-0.7,1,0.138202
-0.8,1,0.140929
-0.9,1,0.144254
-1.0,1,0.168896
-1.1,1,0.181799
-1.2,1,0.185498
-1.3,1,0.199847
-1.4,1,0.222736
-1.5,1,0.225201
-1.6,1,0.251375
-1.7,1,0.277959
-1.8,1,0.280348
-1.9,1,0.282952
-2.0,1,0.284921
-2.1,1,0.286928
-2.2,1,0.288485
-2.3,1,0.295489
-2.4,1,0.303955
-2.5,1,0.315899
-2.6,1,0.322812
-2.7,1,0.345564
-2.8,1,0.35156
-2.9,1,0.374306
-3.0,1,0.376571
-3.1,1,0.378444
-3.2,1,0.381145
-3.3,1,0.383936
-3.4,1,0.389602
-3.5,1,0.410775
-3.6,1,0.413228
-3.7,1,0.414575
-3.8,1,0.416348
-3.9,1,0.419401
-4.0,1,0.421843
-4.1,1,0.425095
-4.2,1,0.436657
-4.3,1,0.449734
-4.4,1,0.452688
-4.5,1,0.454806
-4.6,1,0.45734
-4.7,1,0.461551
-4.8,1,0.464587
-4.9,1,0.481323
-5.0,1,0.483414
-5.1,1,0.488428
-5.2,1,0.491443
-5.3,1,0.500424
-5.4,1,0.503026
-5.5,1,0.516311
-5.6,1,0.518293
-5.7,1,0.520924
-5.8,1,0.522264
-5.9,1,0.523892
-6.0,1,0.53475
-6.1,1,0.537249
-6.2,1,0.541028
-6.3,1,0.561901
-6.4,1,0.563686
-6.5,1,0.567759
-6.6,1,0.590939
-6.7,1,0.593521
-6.8,1,0.604352
-6.9,1,0.606316
-7.0,1,0.610087
-7.1,1,0.611346
-7.2,1,0.613096
-7.3,1,0.622592
-7.4,1,0.624267
-7.5,1,0.626976
-7.6,1,0.637576
-7.7,1,0.639154
-7.8,1,0.662005
-7.9,1,0.671705
-8.0,1,0.673307
-8.1,1,0.695335
-8.2,1,0.698228
-8.3,1,0.701133
-8.4,1,0.704945
-8.5,1,0.716731
-8.6,1,0.718289
-8.7,1,0.720008
-8.8,1,0.729378
-8.9,1,0.733413
-9.0,1,0.735106
-9.1,1,0.736941
-9.2,1,0.739171
-9.3,1,0.753136
-9.4,1,0.754307
-9.5,1,0.76413
-9.6,1,0.767246
-9.7,1,0.779087
-9.8,1,0.781352
-9.9,1,0.783052
-10.0,1,0.784521
-10.1,1,0.787431
-10.2,1,0.794511
-10.3,1,0.796192
-10.4,1,0.808307
-10.5,1,0.830944
-10.6,1,0.839079
-10.7,1,0.853051
-10.8,1,0.854172
-10.9,1,0.855321
-11.0,1,0.879317
-11.1,1,0.881294
-3637.542693,445,3.559047
0.558967,1,3.570339
0.838451,1,3.572264
1.117934,1,3.573791
1.397418,1,3.584124
1.676901,1,3.597049
1.956385,1,3.60801
2.235868,1,3.609697
2.515352,1,3.611155
2.794835,1,3.613017
3.074319,1,3.614812
3.353802,1,4.344921
3.633286,1,4.355294
3.912769,1,4.357721
4.192253,1,4.379685
4.471737,1,4.380866
4.75122,1,4.382968
5.030704,1,4.402928
5.310187,1,4.414414
5.589671,1,4.426964
5.869154,1,4.43368
6.148638,1,4.434827
6.428121,1,4.438075
6.707605,1,4.439799
6.987088,1,4.454185
7.266572,1,4.455687
7.546055,1,4.457578
7.825539,1,4.459767
8.105023,1,4.461453
8.384506,1,4.464238
8.66399,1,4.468034
8.943473,1,4.472031
9.222957,1,4.474565
9.50244,1,4.48563
9.781924,1,4.487139
10.061407,1,4.48864
10.340891,1,4.490819
10.620374,1,4.501489
10.899858,1,4.512738
11.179341,1,4.514722
11.458825,1,4.524411
11.738308,1,4.52667
12.017792,1,4.53944
12.297276,1,4.549241
12.576759,1,4.556041
12.856243,1,4.560013
13.135726,1,4.571098
13.41521,1,4.5728
13.694693,1,4.578054
13.974177,1,4.581827
14.25366,1,4.597087
14.533144,1,4.608262
14.812627,1,4.610456
15.092111,1,4.619837
15.371594,1,4.621013
15.651078,1,4.630442
15.930562,1,4.634032
16.210045,1,4.645796
16.489529,1,4.652777
16.769012,1,4.656937
17.048496,1,4.658427
17.327979,1,4.67021
17.607463,1,4.676864
17.886946,1,4.681313
18.16643,1,4.683679
18.445913,1,4.687977
18.725397,1,4.69759
19.00488,1,4.70822
19.284364,1,4.709412
19.563847,1,4.712514
19.843331,1,4.714024
20.122815,1,4.725586
20.402298,1,4.735209
20.681782,1,4.736729
20.961265,1,4.738459
21.240749,1,4.740113
21.520232,1,4.746387
21.799716,1,4.748788
22.079199,1,4.754012
22.358683,1,4.764825
22.638166,1,4.775876
22.91765,1,4.778725
23.197133,1,4.789814
23.476617,1,4.807827
23.756101,1,4.809703
24.035584,1,4.811351
24.315068,1,4.813588
24.594551,1,4.833581
24.874035,1,4.835098
25.153518,1,4.857308
25.433002,1,4.859854
25.712485,1,4.861367
25.991969,1,4.862846
26.271452,1,4.864867
26.550936,1,4.868998
26.830419,1,4.875258
27.109903,1,4.88553
27.389386,1,4.908552
27.66887,1,4.931564
27.948354,1,4.932742
28.227837,1,4.934614
28.507321,1,4.935762
28.786804,1,4.937224
29.066288,1,4.947053
29.345771,1,4.959495
29.625255,1,4.961568
29.904738,1,4.962678
30.184222,1,4.964347
30.463705,1,4.985321
30.743189,1,4.986974
31.022672,1,4.988635
4057.943267,223,6.330869
3.684487,1,6.333115
5.52673,1,6.343807
7.368973,1,6.345508
9.211217,1,6.346985
11.05346,1,6.356663
12.895704,1,6.357902
14.737947,1,6.359948
16.58019,1,6.372705
18.422434,1,6.382417
20.264677,1,6.402427
22.10692,1,6.404309
23.949164,1,6.426322
25.791407,1,6.437857
27.63365,1,6.439001
29.475894,1,6.449237
31.318137,1,6.450385
33.160381,1,6.4565
35.002624,1,6.458529
36.844867,1,6.46218
38.687111,1,6.465822
40.529354,1,6.477307
42.371597,1,6.484293
44.213841,1,6.48845
46.056084,1,6.5005
47.898328,1,6.50167
49.740571,1,6.503187
51.582814,1,6.504706
53.425058,1,6.505824
55.267301,1,6.507838
57.109544,1,6.512377
58.951788,1,6.516862
60.794031,1,6.52047
62.636274,1,6.532271
64.478518,1,6.54292
66.320761,1,6.544062
68.163005,1,6.545987
70.005248,1,6.547638
71.847491,1,6.549508
73.689735,1,6.551006
75.531978,1,6.554685
77.374221,1,6.57227
79.216465,1,6.574289
81.058708,1,6.57548
82.900951,1,6.583143
84.743195,1,6.588372
86.585438,1,6.599207
88.427682,1,6.622249
90.269925,1,6.640367
92.112168,1,6.654907
93.954412,1,6.664316
95.796655,1,6.670781
97.638898,1,6.689642
99.481142,1,6.692474
101.323385,1,6.694318
103.165628,1,6.703545
105.007872,1,6.706221
106.850115,1,6.708226
108.692359,1,6.717796
110.534602,1,6.723422
112.376845,1,6.741704
114.219089,1,6.764893
116.061332,1,6.766995
117.903575,1,6.768127
119.745819,1,6.773028
121.588062,1,6.790692
123.430305,1,6.792827
125.272549,1,6.794735
127.114792,1,6.796466
